PCA Untuned 0,PCA Untuned 1,PCA Untuned 2,PCA Untuned 3,PCA Untuned 4,phrase,label
0.294233753,0.293566475,0.469778562,0.382477818,0.133866943,two parts,non-cs
0.327014204,0.345786232,0.346189585,0.30023869,0.126086482,two principal types,non-cs
0.359437197,0.400630021,0.71622697,0.462551059,0.356179128,two random vectors,non-cs
0.581193225,0.293642259,0.494904672,0.163832102,0.156684483,two series,non-cs
0.235561706,0.266690757,0.409129288,0.355969325,0.311612041,two solutions,non-cs
0.328173698,0.296795645,0.303156321,0.47390298,0.107100339,two specific sets,non-cs
0.515700021,0.399043995,0.484996094,0.231365918,0.142947901,two states,non-cs
0.343033289,0.256526262,0.40467052,0.457469606,0.15700109,two things,non-cs
0.498410924,0.28405499,0.478439013,0.428487601,0.22019634,two weight,non-cs
0.455681837,0.743494969,0.341417723,0.455435045,0.391372502,typed programming languages,non-cs
0.266289747,0.093476042,0.286298497,0.282658118,0.659000463,typical context,non-cs
0.322672704,0.277413875,0.327942422,0.310477229,0.709114815,typical research,non-cs
0.391502504,0.634588348,0.412287604,0.399209918,0.622759797,typical serial sorting algorithms,non-cs
0.276569056,0.154023335,0.233126475,0.327379089,0.333571875,typically defined,non-cs
0.780669672,0.134145413,0.302730142,0.743646531,0.362579268,typically larger,non-cs
0.316321485,0.160176747,0.310758937,0.374564738,0.263751427,typically refers,non-cs
0.182176156,0.092497256,0.674422281,0.511020564,0.589590666,typically small,non-cs
0.383974571,0.134328288,0.297897996,0.356580695,0.354813212,typically used,non-cs
0.21325315,0.480137862,0.340979903,0.35309609,0.372784084,typically using language genericity mechanisms,non-cs
0.229715961,0.670778222,0.251641907,0.250691907,0.250981123,uml  entity relation diagrams,non-cs
0.6116086,0.535650448,0.673705984,0.668834036,0.417726962,unanticipated arithmetic overflow,non-cs
0.411907474,0.233532203,0.754704198,0.738903621,0.313485292,unanticipated gaps,non-cs
0.260781544,0.198359708,0.72891533,0.587837994,0.235574914,uncertainty either,non-cs
0.445159941,0.26404923,0.89037833,0.582063605,0.385562119,uncompressed media,non-cs
0.327237428,0.50300068,0.330298044,0.253990108,0.202265994,underlying array,non-cs
0.278697636,0.617698518,0.325337113,0.335053184,0.326222934,underlying graph,non-cs
0.367680915,0.50731059,0.243168664,0.397769532,0.329119913,underlying hardware,non-cs
0.154786512,0.350693768,0.198495653,0.398220164,0.141900198,underlying mechanism,non-cs
0.132277048,0.387286201,0.24510998,0.241347273,0.155119671,underlying model,non-cs
0.285116726,0.621686262,0.210482709,0.386075604,0.287622355,underlying network operation,non-cs
0.165813884,0.31245086,0.244544255,0.452129209,0.200791414,underlying patterns,non-cs
0.239649814,0.495228625,0.173899166,0.465553191,0.262165475,underlying technology,non-cs
0.189528256,0.426726791,0.115903513,0.419572763,0.380555815,understand materials,non-cs
0.27704196,0.320805796,0.050557845,0.642960233,0.356329099,understanding significant relationships among,non-cs
0.692096554,0.700346106,0.59433047,0.577776752,0.321909397,unhandled arithmetic overflow,non-cs
0.526371136,0.221476761,0.320791336,0.354437783,0.524808908,uniform block size,non-cs
0.315540833,0.301168304,0.146712121,0.369213196,0.298242498,unifying concepts,non-cs
0.643230446,0.462756617,0.27545869,0.169584934,0.293866953,united nations,non-cs
0.590081536,0.511244743,0.322815347,0.170094329,0.25918813,united states office,non-cs
0.523627277,0.183782891,0.24154721,0.083637301,0.413989202,universal approach,non-cs
0.580950676,0.251632232,0.199753973,0.182291541,0.373413258,universal communication format,non-cs
0.503075812,0.2669891,0.295498047,0.115471978,0.403917177,universal property,non-cs
0.356510597,0.273184812,0.823805784,0.645361189,0.322830528,unknown foreign language,non-cs
0.50824388,0.312156958,0.934471145,0.399716633,0.388984465,unlabelled weights,non-cs
0.486387716,0.199717085,0.536519798,0.296015843,0.298366275,unlike first,non-cs
0.328254846,0.239435259,0.774577433,0.575335095,0.419340252,unlike human sensing,non-cs
0.476348017,0.459777509,0.718386502,0.403696879,0.60045526,unlike integer factorization,non-cs
0.285041533,0.577248298,0.701367514,0.48619605,0.741208885,unlike software forensics,non-cs
0.838550072,0.090815701,0.234309778,0.338890361,0.537850496,unlimited fan,non-cs
0.300354499,0.33019482,0.870631074,0.398713097,0.318549567,unnamed taxa,non-cs
0.498742724,0.413365012,0.881304501,0.565108484,0.213920092,unordered list within,non-cs
0.466785958,0.462829762,0.856736255,0.522093822,0.247323973,unordered lists used,non-cs
0.676319369,0.337926833,0.791733639,0.774857886,0.152753089,unpredictably different function every time,non-cs
0.323626993,0.332842907,0.862327193,0.858121203,0.302593874,unreliable communication channels,non-cs
0.356275963,0.467952429,0.576136313,0.636982004,0.468570512,unsupervised learning also employ,non-cs
0.279049931,0.779134092,0.480098794,0.640047567,0.480773163,use artificial intelligence,non-cs
0.56200525,0.700902095,0.435682061,0.316718767,0.373961247,use bipolar transistors,non-cs
0.191287812,0.694288314,0.234458848,0.519220501,0.466557206,use computational results,non-cs
0.12702702,0.123236508,0.706727252,0.284182412,0.569997698,use short,non-cs
0.548538701,0.232712804,0.295396816,0.283036276,0.254475265,used early,non-cs
0.770473816,0.197993649,0.14342203,0.742442495,0.272292703,used extensively,non-cs
0.129022416,0.413073956,0.300091317,0.407543111,0.340173968,used feedback,non-cs
0.28717831,0.227743064,0.673923975,0.280905034,0.262479984,used instead,non-cs
0.603253075,0.109731417,0.180863129,0.70740326,0.30671612,used often,non-cs
0.725077289,0.138381953,0.131897165,0.640811392,0.352317506,used widely,non-cs
0.167824274,0.328475426,0.184828751,0.78915653,0.739250768,useful software,non-cs
0.097966225,0.431044213,0.227674989,0.5455268,0.223216997,user desires,non-cs
0.186435426,0.601592174,0.173547395,0.491810678,0.328697321,user interfaces,non-cs
0.323035133,0.517880233,0.19079839,0.449227893,0.242675233,user populations,non-cs
0.344580252,0.508804626,0.439560753,0.436880874,0.15888518,users declaratively state,non-cs
0.203437813,0.399164686,0.114332828,0.535552596,0.375214757,users may see,non-cs
0.20608886,0.493556751,0.277344319,0.176141219,0.222114206,uses association rules,non-cs
0.185220489,0.255339313,0.309835861,0.122004586,0.613725897,uses normalizing principles,non-cs
0.455465676,0.311397036,0.513983006,0.451322855,0.234810789,uses several independent fronts,non-cs
0.350270736,0.730779806,0.69556063,0.355411514,0.465458037,using abstract algebra,non-cs
0.32819595,0.782869277,0.269966688,0.630770255,0.486036553,using affective computing technology,non-cs
0.267349441,0.7305417,0.478762725,0.79232605,0.439675015,using artificial neural networks requires,non-cs
0.759033246,0.20193556,0.280696644,0.662760141,0.273935403,using big,non-cs
0.422808436,0.243300268,0.879168369,0.54244537,0.585370167,using far fewer physical resources,non-cs
0.640070081,0.508757282,0.334300897,0.461684761,0.379521433,using hyperplanes,non-cs
0.237233708,0.42349304,0.255473093,0.39644778,0.187840821,using operations,non-cs
0.273241629,0.525834478,0.46690476,0.344904877,0.376045455,using statistical methods,non-cs
0.301656557,0.671369316,0.400146429,0.312581684,0.351208026,using string kernels,non-cs
0.524662261,0.7458886,0.527540827,0.462423247,0.594603733,using video game rehabilitation,non-cs
0.381227554,0.157971772,0.595919107,0.538123837,0.322645238,usually abbreviated,non-cs
0.625292424,0.368156395,0.372110628,0.512746709,0.384689852,usually cities,non-cs
0.358549351,0.152705404,0.434201585,0.632120368,0.211763154,usually concerned,non-cs
0.318781042,0.210497404,0.413923218,0.355526219,0.277924727,usually considered part,non-cs
0.491078703,0.290921349,0.353287086,0.455053758,0.292692865,usually deploy wald,non-cs
0.389606755,0.135085396,0.233344146,0.394301465,0.402404514,usually implemented,non-cs
0.386367491,0.008452574,0.255566914,0.531896389,0.720553136,usually proved correct,non-cs
0.390613982,0.123948898,0.350189236,0.374971762,0.300464238,usually refers,non-cs
0.406793124,0.299416411,0.357884672,0.421031279,0.426909845,usually studied,non-cs
0.429865868,0.318351358,0.296934021,0.245594743,0.418905461,usually termed direct voice input,non-cs
0.417410164,0.212961869,0.307331379,0.446607693,0.395604414,usually trained using,non-cs
0.418978886,0.260095651,0.396389352,0.20069839,0.207181707,va tardos,non-cs
0.243672868,0.095077704,0.160059136,0.489621502,0.660309119,valid rules,non-cs
0.079358809,0.451014568,0.185280442,0.258937828,0.345817937,validate input values,non-cs
0.729870489,0.1940973,0.307033513,0.668664252,0.441431278,value commonly monotonically increasing,non-cs
0.148112945,0.389284549,0.194476782,0.387587474,0.370011745,value creation,non-cs
0.0985635,0.384310762,0.406025025,0.202731121,0.260559157,value distribution,non-cs
0.116541583,0.576909515,0.193557786,0.398476625,0.434353562,value network analysis offers,non-cs
0.3206697,0.200969564,0.254106237,0.584341575,0.505403053,valued columns,non-cs
0.143953816,0.399018143,0.316217955,0.470696216,0.349583164,valued feature vectors,non-cs
0.209946534,0.360881524,0.319311522,0.224717213,0.241578363,values calculated,non-cs
0.282267281,0.301896121,0.66300766,0.479329823,0.106022989,variable coming,non-cs
0.435087977,0.414224031,0.588658939,0.496213305,0.346155259,variable electric current,non-cs
0.389817912,0.232421229,0.759934741,0.587157831,0.231672725,variable size,non-cs
0.354013864,0.533908233,0.578851674,0.348117249,0.450508796,variable symmetric boolean function,non-cs
0.329327076,0.541726407,0.458212714,0.282611814,0.487906344,variable symmetric boolean function corresponds,non-cs
0.285873722,0.28415575,0.34033656,0.412439587,0.189331856,variants obtained,non-cs
0.146001728,0.44963068,0.519515876,0.423214935,0.099699755,variational inference,non-cs
0.336292351,0.66818065,0.372631586,0.682282148,0.261270909,various algorithms,non-cs
0.325917371,0.337710973,0.436817782,0.555554923,0.01007584,various definitions,non-cs
0.378105272,0.759154263,0.398934817,0.588383005,0.358536682,various digital signal processing algorithms,non-cs
0.394904776,0.314269607,0.333083834,0.564093297,0.098904292,various funds,non-cs
0.264501031,0.486877402,0.243253688,0.529433616,0.133426248,various interfaces representing,non-cs
0.31920608,0.260287554,0.38078868,0.577823418,0.063142103,various kinds,non-cs
0.304151457,0.25080515,0.387276993,0.523763968,0.029484151,various points,non-cs
0.253173052,0.379228264,0.481889204,0.603397872,0.19409627,various regularity constraints,non-cs
0.486126301,0.375347275,0.341575313,0.581285136,0.111220128,various stages,non-cs
0.120908001,0.393784861,0.65151548,0.716818284,0.136255658,various subjective perceptions  subjects,non-cs
0.312273708,0.274584142,0.388272529,0.567565511,0.047055168,various types,non-cs
0.319249194,0.42553924,0.266408682,0.320265978,0.288911496,vector obtained,non-cs
0.377457711,0.572591817,0.32261429,0.386772623,0.262433589,vector space  using,non-cs
0.419264409,0.458974174,0.25442418,0.694101695,0.404224436,vectors also apply,non-cs
0.428864523,0.222700508,0.355886162,0.110002291,0.229847518,verd gave,non-cs
0.205768395,0.346667845,0.314173427,0.221369848,0.321006811,verifying whether,non-cs
0.453982273,0.683881291,0.473579575,0.482664493,0.679336198,video game rehabilitation benefit,non-cs
0.511178651,0.76046198,0.504944355,0.472539386,0.567793999,video game rehabilitation focuses,non-cs
0.474656887,0.690353937,0.42861978,0.354290465,0.426330085,video lecture,non-cs
0.333075821,0.173269463,0.415055097,0.236961062,0.255014163,view either,non-cs
0.545393848,0.34712804,0.398063685,0.162907332,0.250899448,vincenzo loia,non-cs
0.198554172,0.331646592,0.182734852,0.412001067,0.256762035,visual correlation,non-cs
0.585829397,0.276269714,0.191419754,0.484733436,0.348154903,visual information happens early,non-cs
0.563575556,0.52966413,0.350487658,0.339288155,0.304651882,voice dialing,non-cs
0.476602807,0.292194229,0.421645793,0.1658918,0.170797525,von zuben,non-cs
0.460405688,0.358069176,0.650856184,0.375276895,0.419385731,wake sleep,non-cs
0.228659864,0.267677509,0.34173908,0.225474655,0.187703487,way comparison,non-cs
0.239187982,0.184912007,0.890030739,0.538412049,0.429115035,weaker version,non-cs
0.293812979,0.335581864,0.799523442,0.389858787,0.5493009,weakly chained diagonally dominant matrix,non-cs
0.381880182,0.010486958,0.108233224,0.466559433,0.635852265,well defined,non-cs
0.364105786,0.034262171,0.148839721,0.28244156,0.581362914,well understood,non-cs
0.526556811,0.278907089,0.860885746,0.794281672,0.321231015,whereas noise always degrades,non-cs
0.663203589,0.526720604,0.631665421,0.423190173,0.49163613,whereas virtual reality completely replaces,non-cs
0.400261065,0.259319693,0.550366128,0.389368392,0.294438157,whether infinite,non-cs
0.686291892,0.272180642,0.225897729,0.275143336,0.316101377,whole domain,non-cs
0.462025815,0.258608461,0.200867166,0.274266969,0.541606545,whole system stabilizes,non-cs
0.226840443,0.592243086,0.315768866,0.236631675,0.259517363,whose apis,non-cs
0.759408689,0.358617558,0.264164132,0.576990938,0.51681341,wide bandwidth analog signal,non-cs
0.640008313,0.125596233,0.152911765,0.559155084,0.291112319,wide range,non-cs
0.576149018,0.054396677,0.099338222,0.545855755,0.50460999,wide sense,non-cs
0.604428434,0.414855528,0.236300704,0.195153301,0.28948106,wide un evaluation group,non-cs
0.613635835,0.115339148,0.17338446,0.669045068,0.316014695,wide variety,non-cs
0.672766013,0.36814007,0.445558087,0.649236543,0.421923582,widely believed p np conjecture,non-cs
0.672232835,0.484582726,0.24092911,0.700167886,0.456227979,widely known encryption techniques,non-cs
0.686985954,0.093877739,0.116042691,0.610935485,0.400098182,widely used,non-cs
0.665469337,0.749432838,0.272498409,0.505966175,0.576784718,widely used algorithms textbook introduction,non-cs
0.722683068,0.111689574,0.097637707,0.528540748,0.48833161,widely used today,non-cs
0.735897555,0.631676772,0.094144658,0.599764038,0.442010946,widespread world wide web usage,non-cs
0.582035251,0.720300017,0.404259433,0.451756104,0.614671266,wii sports,non-cs
0.652706798,0.70510191,0.383945637,0.430579318,0.608419396,windows media player 6,non-cs
0.452571636,0.071564051,0.207503946,0.593497367,0.591087428,winning positions,non-cs
0.448531407,0.925025129,0.317521659,0.502907764,0.507950922,within computer science,non-cs
0.562480945,0.34572836,0.817150798,0.361791278,0.596417586,without encryption padding,non-cs
0.511708453,0.377834949,0.801399709,0.432052295,0.505727618,without using 3d maps,non-cs
0.393082951,0.224448731,0.344608616,0.271088106,0.24762665,word length,non-cs
0.57099417,0.723829962,0.428429186,0.308797472,0.392827408,word processors,non-cs
0.421686375,0.298022172,0.32725916,0.361686657,0.12303959,words cross,non-cs
0.387886833,0.576521241,0.254879222,0.48989761,0.268357825,work spaces,non-cs
0.240027322,0.310238831,0.079483682,0.481529842,0.389424466,work together,non-cs
0.363531049,0.495333383,0.271627072,0.540568266,0.30579301,working  public spaces,non-cs
0.224086227,0.239127852,0.097395906,0.424692731,0.415966299,works together,non-cs
0.558963197,0.604386062,0.378977774,0.143002848,0.239827164,world bank,non-cs
0.471498766,0.414494591,0.303757557,0.42943271,0.136161714,world entities,non-cs
0.410238861,0.464346152,0.259622112,0.373580472,0.244575069,world environment,non-cs
0.435944337,0.294518671,0.403355992,0.245858797,0.102635775,world may,non-cs
