tSNE Tuned 0,tSNE Tuned 1,phrase,label
0.626937219,0.739087074,theorem concerns logical formulas,non-cs
0.70498506,0.726144854,theorem may also,non-cs
0.818571171,0.701916559,theoretical immunology,non-cs
0.696932713,0.759276393,theoretical point,non-cs
0.663157992,0.718387404,theoretical upper bound,non-cs
0.611369745,0.698215727,theoretically turing complete,non-cs
0.741185715,0.702455365,theory formed,non-cs
0.741014225,0.7022645,theory used,non-cs
0.759227705,0.60780671,therapeutic processes,non-cs
0.420973969,0.484148305,thereby reducing overall development time,non-cs
0.481040754,0.522767951,therefore generally considered,non-cs
0.684254352,0.598857986,therefore need analog,non-cs
0.38292099,0.471303484,therefore produces,non-cs
0.486056338,0.161767765,therefore two ripple,non-cs
0.634828105,0.591612574,thinking processes,non-cs
0.634747909,0.595928285,thinking used,non-cs
0.797621644,0.43926458,third normal form,non-cs
0.486160513,0.681260163,thomas algorithm,non-cs
0.65554529,0.132123755,thomas cover,non-cs
0.461794698,0.771515508,though computational statistics,non-cs
0.166512351,0.485153841,though streaming algorithms,non-cs
0.450186147,0.205360751,three different categories,non-cs
0.487322254,0.127775899,three ingredients,non-cs
0.472016198,0.63560871,three matrices,non-cs
0.728417688,0.478562122,three objectives,non-cs
0.482440917,0.130121867,three parts,non-cs
0.688485412,0.407276023,three unique points,non-cs
0.695629581,0.325128518,thus increasing,non-cs
0.501727451,0.289279822,ticket checker,non-cs
0.501007709,0.290006714,ticket controller,non-cs
0.459347868,0.285078062,tightly connected,non-cs
0.573778775,0.110827599,tim draelos,non-cs
0.381428069,0.825441922,time averages,non-cs
0.375732653,0.813671544,time compilers,non-cs
0.575945715,0.539893645,time delay neural network give,non-cs
0.435659306,0.442900437,time errors,non-cs
0.383358033,0.15665379,time frame 20102020,non-cs
0.408035307,0.5433708,time generated,non-cs
0.483004608,0.668402894,time genetic algorithms within,non-cs
0.417235956,0.236305598,time path,non-cs
0.581768696,0.540546408,time recurrent neural networks,non-cs
0.406754574,0.543899614,time systems,non-cs
0.613842966,0.399789907,tolerant networking,non-cs
0.606852243,0.429548901,tolerant networking algorithms,non-cs
0.614506884,0.401901507,tolerant networking research group,non-cs
0.297896513,0.311967723,top compared,non-cs
0.862952078,0.454893083,topsig technique extends,non-cs
0.563913011,0.92963406,total correctness,non-cs
0.307463194,0.858444281,total variation distance,non-cs
0.116548676,0.274704597,trace distance,non-cs
0.116522012,0.274576766,trace distance appears,non-cs
0.685377534,0.776308835,traditional assumptions,non-cs
0.436476285,0.399395826,traditional business practices ignore,non-cs
0.723051183,0.8632918,traditional complete problems,non-cs
0.67155964,0.526688543,traditional electroencephalogram,non-cs
0.811667601,0.475766677,traditional empathic characteristics,non-cs
0.726977608,0.459307216,traditional modelling,non-cs
0.682181546,0.255951419,traditionally used,non-cs
0.310899365,0.493141233,transfer free energy required,non-cs
0.456076729,0.517282971,transistors acting,non-cs
0.598193038,0.509075162,transmit positional,non-cs
0.359943943,0.094492244,tree containing,non-cs
0.36019305,0.094165805,tree used,non-cs
0.183006723,0.548935007,trusted server,non-cs
0.8260847,0.764123434,truth table,non-cs
0.625545918,0.380198371,tunable mutual interactions,non-cs
0.481537653,0.164101322,two analogous mechanisms,non-cs
0.35550464,0.358141399,two bytes wide using,non-cs
0.478799352,0.186881646,two categories,non-cs
0.935865458,0.584891959,two classes,non-cs
0.475944871,0.161683083,two classical techniques,non-cs
0.428308059,0.856875182,two commuting density matrices,non-cs
0.422490306,0.887753073,two computational problems,non-cs
0.462756329,0.183505427,two convex sets,non-cs
0.440599866,0.848482767,two corresponding probability distributions,non-cs
0.492480684,0.163472229,two different versions,non-cs
0.493965197,0.16279046,two different ways,non-cs
0.496072249,0.16374404,two distinct,non-cs
0.491045364,0.165059883,two elements,non-cs
0.488658158,0.172970548,two examples,non-cs
0.498412846,0.702968436,two iteration variables used,non-cs
0.751761041,0.252409656,two largely synonymous terms,non-cs
0.423190014,0.862761108,two matrices w,non-cs
0.482873198,0.16416998,two mechanisms,non-cs
0.47933757,0.163032218,two methods,non-cs
0.431000252,0.855449191,two normalized density matrices,non-cs
0.492163365,0.163745493,two parts,non-cs
0.482866084,0.167250104,two principal types,non-cs
0.495068895,0.50247854,two random vectors,non-cs
0.484852913,0.180293756,two series,non-cs
0.156823469,0.204392517,two solutions,non-cs
0.469290147,0.183067325,two specific sets,non-cs
0.722712006,0.117965254,two states,non-cs
0.501069734,0.161867224,two things,non-cs
0.506033567,0.164241461,two weight,non-cs
0.611983637,0.651095829,typed programming languages,non-cs
0.71092338,0.508575453,typical context,non-cs
0.66174832,0.811358286,typical research,non-cs
0.479222561,0.736777282,typical serial sorting algorithms,non-cs
0.409435295,0.739891154,typically defined,non-cs
0.250328448,0.29226908,typically larger,non-cs
0.746438408,0.251255186,typically refers,non-cs
0.201751072,0.249834778,typically small,non-cs
0.677436064,0.258502637,typically used,non-cs
0.64857248,0.648183449,typically using language genericity mechanisms,non-cs
0.405706847,0.652544464,uml  entity relation diagrams,non-cs
0.46728812,0.453277409,unanticipated arithmetic overflow,non-cs
0.501497262,0.415163971,unanticipated gaps,non-cs
0.637490004,0.894340963,uncertainty either,non-cs
0.407761959,0.406957834,uncompressed media,non-cs
0.36070638,0.320192561,underlying array,non-cs
0.408766029,0.662821697,underlying graph,non-cs
0.258140112,0.568394902,underlying hardware,non-cs
0.592392509,0.540624114,underlying mechanism,non-cs
0.572238929,0.774412239,underlying model,non-cs
0.249672455,0.412494698,underlying network operation,non-cs
0.547803181,0.521147201,underlying patterns,non-cs
0.278496957,0.578258532,underlying technology,non-cs
0.633410721,0.682708217,understand materials,non-cs
0.647792303,0.38092135,understanding significant relationships among,non-cs
0.464087011,0.452255632,unhandled arithmetic overflow,non-cs
0.241968899,0.290438651,uniform block size,non-cs
0.721255029,0.72273086,unifying concepts,non-cs
0.641659856,0.356957166,united nations,non-cs
0.724370274,0.118269693,united states office,non-cs
0.29421815,0.387756985,universal approach,non-cs
0.210427839,0.427989775,universal communication format,non-cs
0.279973659,0.374301902,universal property,non-cs
0.732228257,0.630202045,unknown foreign language,non-cs
0.70915376,0.612135259,unlabelled weights,non-cs
0.70417331,0.183691955,unlike first,non-cs
0.692300722,0.547663508,unlike human sensing,non-cs
0.461806764,0.864920653,unlike integer factorization,non-cs
0.432641653,0.414895605,unlike software forensics,non-cs
0.625581566,0.195722209,unlimited fan,non-cs
0.571484215,0.805708701,unnamed taxa,non-cs
0.033259621,0.44298475,unordered list within,non-cs
0.031348609,0.442901609,unordered lists used,non-cs
0.686022273,0.491211976,unpredictably different function every time,non-cs
0.390062106,0.412367499,unreliable communication channels,non-cs
0.857135198,0.578727124,unsupervised learning also employ,non-cs
0.674735475,0.577100274,use artificial intelligence,non-cs
0.460261399,0.519243262,use bipolar transistors,non-cs
0.476582499,0.710657185,use computational results,non-cs
0.796792023,0.363079193,use short,non-cs
0.800593965,0.294438504,used early,non-cs
0.695702814,0.258125991,used extensively,non-cs
0.677460958,0.379818819,used feedback,non-cs
0.633967886,0.300585095,used instead,non-cs
0.693724296,0.26512139,used often,non-cs
0.698188814,0.256009015,used widely,non-cs
0.245974914,0.614800397,useful software,non-cs
0.674186925,0.385199219,user desires,non-cs
0.1927111,0.63318025,user interfaces,non-cs
0.249756774,0.823454294,user populations,non-cs
0.459940461,0.932476578,users declaratively state,non-cs
0.580386794,0.286193015,users may see,non-cs
0.51983219,0.97112435,uses association rules,non-cs
0.654373794,0.690246761,uses normalizing principles,non-cs
0.257732015,0.380388479,uses several independent fronts,non-cs
0.608847366,0.727680619,using abstract algebra,non-cs
0.320247846,0.552957768,using affective computing technology,non-cs
0.621470794,0.582325819,using artificial neural networks requires,non-cs
0.496786171,0.378909219,using big,non-cs
0.086733591,0.427584788,using far fewer physical resources,non-cs
0.171174904,0.30360285,using hyperplanes,non-cs
0.264267318,0.443742712,using operations,non-cs
0.507875301,0.806102906,using statistical methods,non-cs
0.445120375,0.132539856,using string kernels,non-cs
0.975312079,0.625005723,using video game rehabilitation,non-cs
0.768371864,0.245565459,usually abbreviated,non-cs
0.257599642,0.250991697,usually cities,non-cs
0.817852248,0.886477038,usually concerned,non-cs
0.665901833,0.356956335,usually considered part,non-cs
0.609008797,0.30192516,usually deploy wald,non-cs
0.407904218,0.737494481,usually implemented,non-cs
0.53953665,0.904024958,usually proved correct,non-cs
0.745982804,0.251577681,usually refers,non-cs
0.820759618,0.63688268,usually studied,non-cs
0.792163644,0.529164875,usually termed direct voice input,non-cs
0.826865626,0.585219908,usually trained using,non-cs
0.572490056,0.111184465,va tardos,non-cs
0.525480008,0.964822094,valid rules,non-cs
0.549239435,0.883402643,validate input values,non-cs
0.531415124,0.465727216,value commonly monotonically increasing,non-cs
0.543409897,0.42642626,value creation,non-cs
0.463079614,0.827006662,value distribution,non-cs
0.415836384,0.785790716,value network analysis offers,non-cs
0.271585901,0.747769171,valued columns,non-cs
0.423677131,0.681997183,valued feature vectors,non-cs
0.505008457,0.823701904,values calculated,non-cs
0.555629101,0.477707207,variable coming,non-cs
0.454518649,0.49788668,variable electric current,non-cs
0.247802248,0.294618349,variable size,non-cs
0.549497686,0.730303443,variable symmetric boolean function,non-cs
0.549028114,0.732267244,variable symmetric boolean function corresponds,non-cs
0.561824538,0.88780384,variants obtained,non-cs
0.535090515,0.801322053,variational inference,non-cs
0.492171403,0.709882017,various algorithms,non-cs
0.776979688,0.748430538,various definitions,non-cs
0.343808544,0.476841349,various digital signal processing algorithms,non-cs
0.320576067,0.407976492,various funds,non-cs
0.332716039,0.323263096,various interfaces representing,non-cs
0.422059281,0.18978645,various kinds,non-cs
0.773344625,0.748655442,various points,non-cs
0.539216423,0.47572953,various regularity constraints,non-cs
0.415869441,0.342297135,various stages,non-cs
0.710747672,0.503648663,various subjective perceptions  subjects,non-cs
0.420010229,0.192230135,various types,non-cs
0.418710893,0.681093986,vector obtained,non-cs
0.353152164,0.299539569,vector space  using,non-cs
0.986582943,0.483379442,vectors also apply,non-cs
0.633791856,0.187578587,verd gave,non-cs
0.632491338,0.891987065,verifying whether,non-cs
0.975323724,0.624930382,video game rehabilitation benefit,non-cs
0.975172815,0.624929022,video game rehabilitation focuses,non-cs
0.137327283,0.432451568,video lecture,non-cs
0.633299951,0.245076465,view either,non-cs
0.587319631,0.113988751,vincenzo loia,non-cs
0.625908944,0.506843354,visual correlation,non-cs
0.734546082,0.55740085,visual information happens early,non-cs
0.19699859,0.40479529,voice dialing,non-cs
0.617886387,0.110787749,von zuben,non-cs
0.660204897,0.495167327,wake sleep,non-cs
0.297980999,0.313632753,way comparison,non-cs
0.509272534,0.267524601,weaker version,non-cs
0.513580818,0.542036608,weakly chained diagonally dominant matrix,non-cs
0.717032204,0.683900659,well defined,non-cs
0.722155827,0.680821978,well understood,non-cs
0.440492275,0.458719878,whereas noise always degrades,non-cs
0.222203358,0.487185627,whereas virtual reality completely replaces,non-cs
0.759516952,0.770586917,whether infinite,non-cs
0.273101174,0.364646206,whole domain,non-cs
0.645598484,0.467444725,whole system stabilizes,non-cs
0.714944331,0.357444842,whose apis,non-cs
0.338733426,0.428929232,wide bandwidth analog signal,non-cs
0.281476859,0.242244512,wide range,non-cs
0.716732631,0.533124379,wide sense,non-cs
0.515446834,0.919369249,wide un evaluation group,non-cs
0.281093121,0.239914483,wide variety,non-cs
0.657210165,0.755206595,widely believed p np conjecture,non-cs
0.094402783,0.575843718,widely known encryption techniques,non-cs
0.694745466,0.252311048,widely used,non-cs
0.791666784,0.639852168,widely used algorithms textbook introduction,non-cs
0.695308833,0.250321074,widely used today,non-cs
0.215140228,0.367608108,widespread world wide web usage,non-cs
0.540596071,0.198328283,wii sports,non-cs
0.207239943,0.467138258,windows media player 6,non-cs
0.681705314,0.357299213,winning positions,non-cs
0.34733557,0.574908953,within computer science,non-cs
0.068234619,0.523294039,without encryption padding,non-cs
0.043231809,0.505054189,without using 3d maps,non-cs
0.675623773,0.6364933,word length,non-cs
0.33429038,0.524474071,word processors,non-cs
0.649807335,0.331838511,words cross,non-cs
0.311939547,0.255387976,work spaces,non-cs
0.603421888,0.362765653,work together,non-cs
0.309993172,0.255528925,working  public spaces,non-cs
0.603968335,0.362523616,works together,non-cs
0.278736748,0.407890368,world bank,non-cs
0.445124248,0.254936445,world entities,non-cs
0.448374296,0.252974179,world environment,non-cs
0.448886883,0.2529165,world may,non-cs
0.883164929,0.669672847,world ought,non-cs
0.764620684,0.866904483,world problems,non-cs
0.230136154,0.38148992,world wide web consortium since 2005,non-cs
0.957980647,0.523673874,worse performance,non-cs
0.999081948,0.534541235,worst case,non-cs
0.999090456,0.535358466,worst case analysis,non-cs
