tSNE Untuned 0,tSNE Untuned 1,tSNE Untuned 2,tSNE Untuned 3,phrase,label
0.563310483,0.678373619,0.345970716,0.735012224,thomas algorithm,non-cs
0.555085026,0.680755565,0.353755241,0.729704343,thomas cover,non-cs
0.439602973,0.494813805,0.8075904,0.754416758,though computational statistics,non-cs
0.429042842,0.328834737,0.750573988,0.764665472,though streaming algorithms,non-cs
0.039377555,0.451863091,0.467363903,0.527070277,three different categories,non-cs
0.047869462,0.477483216,0.469223244,0.539055862,three ingredients,non-cs
0.068714603,0.49333468,0.483221496,0.525156799,three matrices,non-cs
0.035588743,0.470899576,0.466084842,0.518436353,three objectives,non-cs
0.0384926,0.470342901,0.466744628,0.521789405,three parts,non-cs
0.035688142,0.453045578,0.467193804,0.520099141,three unique points,non-cs
0.531020134,0.028535526,0.476648107,0.489090304,thus increasing,non-cs
0.532740989,0.849123252,0.474738873,0.839809589,ticket checker,non-cs
0.532742231,0.849122902,0.474740061,0.839806519,ticket controller,non-cs
0.683078019,0.245643196,0.414682151,0.52032425,tightly connected,non-cs
0.412643791,0.590164534,0.377904214,0.757554235,tim draelos,non-cs
0.633000669,0.653678238,0.583088449,0.241232049,time averages,non-cs
0.605812164,0.691923199,0.598264962,0.277588315,time compilers,non-cs
0.596938659,0.941447789,0.592952079,0.443354464,time delay neural network give,non-cs
0.628911416,0.229937607,0.376318642,0.315549741,time errors,non-cs
0.442854944,0.585659541,0.472724717,0.328660867,time frame 20102020,non-cs
0.640645523,0.678042339,0.583260083,0.258258502,time generated,non-cs
0.587826162,0.711946709,0.606560173,0.28214778,time genetic algorithms within,non-cs
0.638248671,0.673828009,0.586866181,0.250911041,time path,non-cs
0.583746015,0.955181608,0.598637382,0.478863782,time recurrent neural networks,non-cs
0.634177042,0.675767586,0.590299555,0.252541174,time systems,non-cs
0.849827107,0.400602696,0.200884011,0.587721263,tolerant networking,non-cs
0.85444657,0.407249006,0.201432804,0.589521793,tolerant networking algorithms,non-cs
0.866126101,0.419177181,0.204322746,0.592538196,tolerant networking research group,non-cs
0.662307051,0.402451736,0.37631421,0.517410938,top compared,non-cs
0.623158019,0.250557032,0.530103514,0.548674982,topsig technique extends,non-cs
0.670621449,0.432097796,0.297260676,0.572183889,total correctness,non-cs
0.401280732,0.366895049,0.636246673,0.354106604,total variation distance,non-cs
0.303978427,0.287561804,0.670210622,0.402806257,trace distance,non-cs
0.304603817,0.287883542,0.669919695,0.403764111,trace distance appears,non-cs
0.615436196,0.63875664,0.415352219,0.125397087,traditional assumptions,non-cs
0.459618128,0.165452284,0.189049277,0.419580324,traditional business practices ignore,non-cs
0.37190329,0.125040738,0.42877822,0.30952488,traditional complete problems,non-cs
0.615130139,0.531834949,0.628526349,0.886872572,traditional electroencephalogram,non-cs
0.615563887,0.638783088,0.415295706,0.125279462,traditional empathic characteristics,non-cs
0.616144313,0.638758782,0.414938896,0.124338501,traditional modelling,non-cs
0.62360777,0.670764805,0.45501151,0.280336244,traditionally used,non-cs
0.546771512,0.497567332,0.149521446,0.69476183,transfer free energy required,non-cs
0.528982557,0.514239939,0.669425026,0.869901284,transistors acting,non-cs
0.485716754,0.430112636,0.564387629,0.607536274,transmit positional,non-cs
0.360308976,0.113461195,0.543593241,0.511903638,tree containing,non-cs
0.355987887,0.114161305,0.551068799,0.52744939,tree used,non-cs
0.853534097,0.357624215,0.205931547,0.571712745,trusted server,non-cs
0.872571636,0.348795108,0.319026359,0.559545528,truth table,non-cs
0.671019902,0.438425121,0.411673085,0.719459095,tunable mutual interactions,non-cs
0.89909915,0.380872528,0.468420487,0.584829861,two analogous mechanisms,non-cs
0.265596153,0.30322743,0.460943529,0.683015866,two bytes wide using,non-cs
0.258128807,0.700575088,0.346139907,0.505117897,two categories,non-cs
0.352447172,0.6515634,0.345796977,0.381818467,two classes,non-cs
0.513445241,0.476588312,0.30695496,0.797601991,two classical techniques,non-cs
0.086591454,0.388340942,0.589608432,0.477176132,two commuting density matrices,non-cs
0.352434271,0.53561397,0.844563353,0.599192685,two computational problems,non-cs
0.493673781,0.566530721,0.290270227,0.090908605,two convex sets,non-cs
0.173670762,0.30145731,0.569195566,0.447771214,two corresponding probability distributions,non-cs
0.350055583,0.401683589,0.355922406,0.24675028,two different versions,non-cs
0.347994631,0.400530096,0.35338922,0.246665537,two different ways,non-cs
0.252923925,0.678926629,0.325532447,0.481533622,two distinct,non-cs
0.247576031,0.711351806,0.335476332,0.497089347,two elements,non-cs
0.229435455,0.698949691,0.360265838,0.504714568,two examples,non-cs
0.243199378,0.74572143,0.378529806,0.498242276,two iteration variables used,non-cs
0.332689591,0.315938175,0.344271627,0.537139987,two largely synonymous terms,non-cs
0.090751027,0.426239987,0.588533776,0.485256378,two matrices w,non-cs
0.236114189,0.718755893,0.348077965,0.494192542,two mechanisms,non-cs
0.230038851,0.710993572,0.353523492,0.49405752,two methods,non-cs
0.086980261,0.387197996,0.589300852,0.476967172,two normalized density matrices,non-cs
0.245127176,0.69591611,0.3404958,0.503599928,two parts,non-cs
0.29627767,0.701686367,0.355099278,0.512986792,two principal types,non-cs
0.336126935,0.323089127,0.209255367,0.197860899,two random vectors,non-cs
0.16898031,0.686817917,0.376070148,0.553193033,two series,non-cs
0.209231871,0.70613828,0.358786907,0.475085023,two solutions,non-cs
0.391159284,0.459938652,0.497251465,0.306666279,two specific sets,non-cs
0.209540924,0.706922953,0.332461413,0.539874364,two states,non-cs
0.24575548,0.702194291,0.33018021,0.487599841,two things,non-cs
0.25800504,0.734483821,0.310634109,0.491200789,two weight,non-cs
0.447289966,0.679716366,0.732667414,0.501895861,typed programming languages,non-cs
0.509419241,0.480516395,0.231235993,0.59882375,typical context,non-cs
0.504949867,0.483863327,0.229740877,0.599068632,typical research,non-cs
0.086548264,0.688105879,0.616559295,0.418311579,typical serial sorting algorithms,non-cs
0.496498613,0.402244706,0.366488319,0.495748724,typically defined,non-cs
0.627078306,0.069396977,0.463341237,0.443942768,typically larger,non-cs
0.469729326,0.404288268,0.36216638,0.486214889,typically refers,non-cs
0.65588794,0.317425363,0.110668906,0.371947997,typically small,non-cs
0.477597619,0.394385893,0.354924295,0.480547888,typically used,non-cs
0.38629788,0.397907042,0.674673354,0.562416467,typically using language genericity mechanisms,non-cs
0.371288463,0.564007119,0.64453,0.615681973,uml  entity relation diagrams,non-cs
0.43275932,0.00033241,0.350420866,0.312347006,unanticipated arithmetic overflow,non-cs
0.373836904,0.179183182,0.328239018,0.273317676,unanticipated gaps,non-cs
0.400447544,0.271178191,0.286822581,0.288206751,uncertainty either,non-cs
0.409930672,0.283291969,0.190231052,0.334975095,uncompressed media,non-cs
0.351848958,0.602975199,0.547549759,0.653068032,underlying array,non-cs
0.369257941,0.649755069,0.729900436,0.30744375,underlying graph,non-cs
0.69402711,0.462910981,0.714365246,0.598884494,underlying hardware,non-cs
0.58752158,0.392737749,0.564216779,0.50537917,underlying mechanism,non-cs
0.584742682,0.400060227,0.565491268,0.504185781,underlying model,non-cs
0.466773983,0.450773968,0.775849152,0.501655231,underlying network operation,non-cs
0.591473554,0.380940362,0.566364778,0.501293712,underlying patterns,non-cs
0.687225126,0.454282255,0.697148004,0.597000233,underlying technology,non-cs
0.637970953,0.450533936,0.620281906,0.693011815,understand materials,non-cs
0.699467565,0.193838178,0.48330378,0.538119257,understanding significant relationships among,non-cs
0.432834574,0,0.350458505,0.312410766,unhandled arithmetic overflow,non-cs
0.253944443,0.336099261,0.490749653,0.663982606,uniform block size,non-cs
0.689247575,0.392698028,0.508667065,0.548047828,unifying concepts,non-cs
0.542786167,0.524806392,0.708192794,0.222177555,united nations,non-cs
0.563635227,0.533237316,0.693520137,0.224382683,united states office,non-cs
0.966744804,0.461264638,0.493012555,0.445283647,universal approach,non-cs
0.968889752,0.46161621,0.493338469,0.442965417,universal communication format,non-cs
0.970286741,0.461823756,0.493539359,0.441601696,universal property,non-cs
0.40126164,0.250393826,0.241543518,0.318850004,unknown foreign language,non-cs
0.39157885,0.273863334,0.193891319,0.384593382,unlabelled weights,non-cs
0.330255822,0.607573462,0.385166724,0.335284939,unlike first,non-cs
0.45833437,0.278875365,0.158294941,0.370082389,unlike human sensing,non-cs
0.59544871,0.557231219,0.120123192,0.459407358,unlike integer factorization,non-cs
0.661592871,0.51684608,0.117109179,0.401080051,unlike software forensics,non-cs
0.75110281,0.49898274,0.320232775,0.484372771,unlimited fan,non-cs
0.454922989,0.283739324,0.239321984,0.346281258,unnamed taxa,non-cs
0.528550771,0.293677169,0.234743738,0.258734978,unordered list within,non-cs
0.529569995,0.295705828,0.234632065,0.25669231,unordered lists used,non-cs
0.398990704,0.27123691,0.36985789,0.296111567,unpredictably different function every time,non-cs
0.422264174,0.161421258,0.266186531,0.261601488,unreliable communication channels,non-cs
0.234645624,0.563182599,0.284828311,0.610629221,unsupervised learning also employ,non-cs
0.571299291,0.930764475,0.767802936,0.508706909,use artificial intelligence,non-cs
0.523783021,0.513203805,0.669050479,0.872613766,use bipolar transistors,non-cs
0.422979952,0.550909032,0.810165495,0.588792715,use computational results,non-cs
0.678285643,0.333665412,0.120632902,0.42954341,use short,non-cs
0.492204506,0.65143784,0.421636182,0.320944532,used early,non-cs
0.481443551,0.193635301,0.409667162,0.449511058,used extensively,non-cs
0.84847963,0.347199158,0.618238551,0.522464611,used feedback,non-cs
0.372551322,0.546689941,0.342729455,0.449879641,used instead,non-cs
0.428947544,0.261102283,0.402698866,0.457739057,used often,non-cs
0.477264365,0.202571651,0.406599594,0.477874134,used widely,non-cs
0.620288153,0.173133917,0.262250714,0.610351348,useful software,non-cs
0.728975189,0.418365881,0.606785769,0.511673595,user desires,non-cs
0.570978342,0.609705127,0.70594671,0.453169666,user interfaces,non-cs
0.697815582,0.509745239,0.672601055,0.498609855,user populations,non-cs
0.359959976,0.678488136,0.529535176,0.508226118,users declaratively state,non-cs
0.576008618,0.348176328,0.466685678,0.706429408,users may see,non-cs
0.58619454,0.546949565,0.603897855,0.522264114,uses association rules,non-cs
0.648464924,0.504211345,0.264228209,0.647851845,uses normalizing principles,non-cs
0.396482669,0.477630127,0.445542395,0.242908626,uses several independent fronts,non-cs
0.360120142,0.522503117,0.40981874,0.049250326,using abstract algebra,non-cs
0.637976264,0.553843497,0.822266805,0.556473094,using affective computing technology,non-cs
0.554412046,0.943289754,0.707490695,0.49391669,using artificial neural networks requires,non-cs
0.584506234,0.139738834,0.453007107,0.422296752,using big,non-cs
0.596239166,0.22384201,0.145170003,0.443491857,using far fewer physical resources,non-cs
0.671744821,0.663995118,0.300229614,0.624120704,using hyperplanes,non-cs
0.644275379,0.511817574,0.553162334,0.580117944,using operations,non-cs
0.49986752,0.246481388,0.843789801,0.4741771,using statistical methods,non-cs
0.253842248,0.558471967,0.521846074,0.810375104,using string kernels,non-cs
0.42090204,0.540171752,0.91854315,0.726752747,using video game rehabilitation,non-cs
0.327823229,0.215761886,0.393470584,0.351745154,usually abbreviated,non-cs
0.383483482,0.367403353,0.357629898,0.458449021,usually cities,non-cs
0.368931323,0.233028933,0.462043202,0.285630818,usually concerned,non-cs
0.411675134,0.420223047,0.350827322,0.491636157,usually considered part,non-cs
0.399696025,0.388865041,0.342588885,0.460194671,usually deploy wald,non-cs
0.464337319,0.388379952,0.352484884,0.472465357,usually implemented,non-cs
0.539930203,0.324477924,0.276937259,0.57095534,usually proved correct,non-cs
0.454832654,0.400354392,0.35698077,0.48210623,usually refers,non-cs
0.468080761,0.385660064,0.335782929,0.429450605,usually studied,non-cs
0.745012997,0.569567934,0.39533828,0.583328819,usually termed direct voice input,non-cs
0.466708229,0.3884569,0.334974243,0.427965236,usually trained using,non-cs
0.518631199,0.550306462,0.384720763,0.636700478,va tardos,non-cs
0.621426188,0.333799911,0.310648842,0.652036036,valid rules,non-cs
0.667398952,0.460619725,0.585866995,0.425091061,validate input values,non-cs
0.529486211,0.049843843,0.469703847,0.487573172,value commonly monotonically increasing,non-cs
0.737010142,0.257033144,0.498803744,0.758935431,value creation,non-cs
0.571274782,0.467720265,0.585010799,0.388950217,value distribution,non-cs
0.737576669,0.257009656,0.499556529,0.759844901,value network analysis offers,non-cs
0.664573345,0.206670938,0.389478555,0.627935886,valued columns,non-cs
0.575767793,0.479700128,0.631360248,0.375494434,valued feature vectors,non-cs
0.612858099,0.474368147,0.559689415,0.420937685,values calculated,non-cs
0.480063665,0.316943935,0.33898503,0.234578039,variable coming,non-cs
0.538556824,0.45811529,0.63236856,0.94347901,variable electric current,non-cs
0.343298845,0.327804944,0.328396733,0.301830413,variable size,non-cs
0.390354963,0.762233037,0.272476201,0.376047824,variable symmetric boolean function,non-cs
0.389021562,0.763224269,0.272571513,0.376110609,variable symmetric boolean function corresponds,non-cs
0.389175982,0.46932389,0.47509468,0.371976184,variants obtained,non-cs
0.343042512,0.504907231,0.519834433,0.463205734,variational inference,non-cs
0.30476215,0.629490382,0.760290119,0.458665884,various algorithms,non-cs
0.400628553,0.423767425,0.422600587,0.277471612,various definitions,non-cs
0.780012654,0.781337649,0.624996682,0.482369716,various digital signal processing algorithms,non-cs
0.366883789,0.397786716,0.432554017,0.305145952,various funds,non-cs
0.443801254,0.47717838,0.44293203,0.307561736,various interfaces representing,non-cs
0.386902803,0.428189642,0.420255259,0.294314549,various kinds,non-cs
0.366651823,0.449465299,0.416256854,0.297672956,various points,non-cs
0.355611369,0.375730789,0.416241007,0.114593637,various regularity constraints,non-cs
0.354318514,0.454106286,0.417366192,0.298726197,various stages,non-cs
0.38541726,0.318197815,0.400994762,0.207877759,various subjective perceptions  subjects,non-cs
0.39128318,0.425915898,0.420548682,0.294559495,various types,non-cs
0.408405757,0.23617968,0.72902973,0.57138428,vector obtained,non-cs
0.393988497,0.252336013,0.725574449,0.550486076,vector space  using,non-cs
0.280911615,0.610676776,0.267940864,0.657437445,vectors also apply,non-cs
0.536653377,0.558967397,0.400362426,0.614053663,verd gave,non-cs
0.758521068,0.781453724,0.427729669,0.545078861,verifying whether,non-cs
0.421518806,0.541090247,0.91857532,0.726467894,video game rehabilitation benefit,non-cs
0.421521197,0.541186524,0.918567024,0.726360689,video game rehabilitation focuses,non-cs
0.415722401,0.520331162,0.916968394,0.736842955,video lecture,non-cs
0.335662345,0.505213597,0.414716218,0.446112695,view either,non-cs
