PCA Untuned 0,PCA Untuned 1,phrase,label
0.309317642,0.338828741,theoretical point,non-cs
0.303280127,0.396583888,theoretical upper bound,non-cs
0.286526168,0.32719937,theoretically turing complete,non-cs
0.488977593,0.254457417,theory formed,non-cs
0.473039795,0.281052874,theory used,non-cs
0.476176503,0.325290672,therapeutic processes,non-cs
0.463016077,0.806879468,thereby reducing overall development time,non-cs
0.080932709,0.236573276,therefore generally considered,non-cs
0.412880261,0.504882693,therefore need analog,non-cs
0.23826421,0.248131008,therefore produces,non-cs
0.311509582,0.460045686,therefore two ripple,non-cs
0.576836734,0.287770828,thinking processes,non-cs
0.380046819,0.308259128,thinking used,non-cs
0.193915855,0.526196907,third normal form,non-cs
0.556387607,0.469145172,thomas algorithm,non-cs
0.341798245,0.452759364,thomas cover,non-cs
0.645501316,0.543695872,though computational statistics,non-cs
0.510316366,0.384355554,though streaming algorithms,non-cs
0.333821904,0.474667936,three different categories,non-cs
0.381624538,0.406619213,three ingredients,non-cs
0.429604887,0.47124026,three matrices,non-cs
0.30196703,0.379113299,three objectives,non-cs
0.272531438,0.474123082,three parts,non-cs
0.252000825,0.436452641,three unique points,non-cs
0.171864848,0.17165941,thus increasing,non-cs
0.533352159,0.457436879,ticket checker,non-cs
0.473749629,0.45451496,ticket controller,non-cs
0.085133267,0.226789249,tightly connected,non-cs
0.410937416,0.505728347,tim draelos,non-cs
0.332025928,0.454278118,time averages,non-cs
0.648739127,0.376245902,time compilers,non-cs
0.625456102,0.560602287,time delay neural network give,non-cs
0.405349402,0.730046237,time errors,non-cs
0.318070074,0.410190853,time frame 20102020,non-cs
0.399174411,0.268828244,time generated,non-cs
0.75738241,0.342036417,time genetic algorithms within,non-cs
0.361981972,0.361309799,time path,non-cs
0.634817478,0.341716821,time recurrent neural networks,non-cs
0.488456426,0.371597505,time systems,non-cs
0.191017633,0.239219662,tolerant networking,non-cs
0.356275219,0.256543389,tolerant networking algorithms,non-cs
0.497457788,0.254527894,tolerant networking research group,non-cs
0.115099476,0.23295735,top compared,non-cs
0.261655707,0.189199578,topsig technique extends,non-cs
0.070408235,0.215813466,total correctness,non-cs
0.349027993,0.453292206,total variation distance,non-cs
0.338420119,0.467386746,trace distance,non-cs
0.396678309,0.426302108,trace distance appears,non-cs
0.280429571,0.552378605,traditional assumptions,non-cs
0.504682793,0.901900982,traditional business practices ignore,non-cs
0.278346578,0.596586588,traditional complete problems,non-cs
0.541742591,0.490564432,traditional electroencephalogram,non-cs
0.309787086,0.431351675,traditional empathic characteristics,non-cs
0.351129081,0.54643728,traditional modelling,non-cs
0.184110476,0.317935134,traditionally used,non-cs
0.176320222,0.398981618,transfer free energy required,non-cs
0.625165717,0.337815138,transistors acting,non-cs
0.347362731,0.245734318,transmit positional,non-cs
0.354764933,0.338450672,tree containing,non-cs
0.387370715,0.378623234,tree used,non-cs
0.281024452,0.225448121,trusted server,non-cs
0.176039463,0.332723667,truth table,non-cs
0.168888646,0.280817308,tunable mutual interactions,non-cs
0.296994355,0.182179079,two analogous mechanisms,non-cs
0.362987035,0.444036046,two bytes wide using,non-cs
0.320304458,0.384412049,two categories,non-cs
0.547583048,0.441334055,two classes,non-cs
0.327398736,0.380107896,two classical techniques,non-cs
0.578341701,0.437597498,two commuting density matrices,non-cs
0.680872479,0.404561555,two computational problems,non-cs
0.398328401,0.556623407,two convex sets,non-cs
0.406960347,0.37918911,two corresponding probability distributions,non-cs
0.332433597,0.635473309,two different versions,non-cs
0.329609866,0.679962326,two different ways,non-cs
0.209616212,0.457451718,two distinct,non-cs
0.313393603,0.363904654,two elements,non-cs
0.293401608,0.364678786,two examples,non-cs
0.538268987,0.378716855,two iteration variables used,non-cs
0.209421687,0.455358847,two largely synonymous terms,non-cs
0.450069462,0.477739852,two matrices w,non-cs
0.387880303,0.422370772,two mechanisms,non-cs
0.348029067,0.465893525,two methods,non-cs
0.474556325,0.457598171,two normalized density matrices,non-cs
0.293566505,0.469771451,two parts,non-cs
0.345786048,0.346183517,two principal types,non-cs
0.400629747,0.716232411,two random vectors,non-cs
0.293642066,0.494896707,two series,non-cs
0.266690541,0.409126046,two solutions,non-cs
0.296795623,0.30315135,two specific sets,non-cs
0.399043876,0.48499323,two states,non-cs
0.256526282,0.404665744,two things,non-cs
0.284054736,0.4784349,two weight,non-cs
0.743494912,0.341409672,typed programming languages,non-cs
0.093475815,0.286293762,typical context,non-cs
0.277413422,0.327934525,typical research,non-cs
0.634587747,0.412286548,typical serial sorting algorithms,non-cs
0.154023101,0.23311896,typically defined,non-cs
0.134145384,0.302728849,typically larger,non-cs
0.160176743,0.31075069,typically refers,non-cs
0.09249716,0.674415528,typically small,non-cs
0.134328087,0.297891438,typically used,non-cs
0.480137864,0.3409756,typically using language genericity mechanisms,non-cs
0.670778457,0.251643084,uml  entity relation diagrams,non-cs
0.535649999,0.673714731,unanticipated arithmetic overflow,non-cs
0.233531948,0.754710608,unanticipated gaps,non-cs
0.19835957,0.728916932,uncertainty either,non-cs
0.264048956,0.890383821,uncompressed media,non-cs
0.503000703,0.330301153,underlying array,non-cs
0.61769803,0.325337286,underlying graph,non-cs
0.507310762,0.243171497,underlying hardware,non-cs
0.350693823,0.198494184,underlying mechanism,non-cs
0.387286105,0.245109977,underlying model,non-cs
0.621685683,0.210488281,underlying network operation,non-cs
0.312450766,0.244543444,underlying patterns,non-cs
0.495228622,0.173900731,underlying technology,non-cs
0.426726481,0.115900696,understand materials,non-cs
0.320805569,0.050552796,understanding significant relationships among,non-cs
0.700345653,0.594334904,unhandled arithmetic overflow,non-cs
0.221476767,0.320792154,uniform block size,non-cs
0.301168285,0.146711254,unifying concepts,non-cs
0.462756451,0.275456854,united nations,non-cs
0.511244552,0.322811752,united states office,non-cs
0.183782905,0.241548327,universal approach,non-cs
0.251632177,0.199758475,universal communication format,non-cs
0.266989287,0.295500813,universal property,non-cs
0.273184802,0.823808514,unknown foreign language,non-cs
0.312156709,0.934474661,unlabelled weights,non-cs
0.199717055,0.536519099,unlike first,non-cs
0.239435106,0.774577841,unlike human sensing,non-cs
0.459777372,0.71838536,unlike integer factorization,non-cs
0.577248402,0.701366172,unlike software forensics,non-cs
0.090815303,0.234313887,unlimited fan,non-cs
0.330194979,0.870633444,unnamed taxa,non-cs
0.413364935,0.88130896,unordered list within,non-cs
0.462829562,0.856741279,unordered lists used,non-cs
0.337926505,0.791734762,unpredictably different function every time,non-cs
0.332842632,0.862330894,unreliable communication channels,non-cs
0.467952226,0.576136853,unsupervised learning also employ,non-cs
0.779134385,0.480102004,use artificial intelligence,non-cs
0.700901537,0.435677292,use bipolar transistors,non-cs
0.694287842,0.234458515,use computational results,non-cs
0.123236169,0.706722123,use short,non-cs
0.232712674,0.295402358,used early,non-cs
0.19799345,0.14341953,used extensively,non-cs
0.413073519,0.30008719,used feedback,non-cs
0.227742916,0.673922119,used instead,non-cs
0.109731204,0.180858623,used often,non-cs
0.138381795,0.131896072,used widely,non-cs
0.328475698,0.184823531,useful software,non-cs
0.431043912,0.227675306,user desires,non-cs
0.601592187,0.173545121,user interfaces,non-cs
0.517879844,0.190800201,user populations,non-cs
0.508804469,0.439560386,users declaratively state,non-cs
0.399164597,0.114326896,users may see,non-cs
0.493556436,0.277342629,uses association rules,non-cs
0.255338871,0.30983076,uses normalizing principles,non-cs
0.311396973,0.513980639,uses several independent fronts,non-cs
0.730779485,0.695555996,using abstract algebra,non-cs
0.782869174,0.269967338,using affective computing technology,non-cs
0.730541444,0.478769987,using artificial neural networks requires,non-cs
0.201935518,0.280698446,using big,non-cs
0.243299577,0.879169043,using far fewer physical resources,non-cs
0.508756924,0.334296582,using hyperplanes,non-cs
0.42349265,0.25547371,using operations,non-cs
0.525834106,0.466901761,using statistical methods,non-cs
0.671369318,0.400150366,using string kernels,non-cs
0.745888972,0.527532187,using video game rehabilitation,non-cs
0.157971586,0.595911033,usually abbreviated,non-cs
0.368155944,0.372106999,usually cities,non-cs
0.152705132,0.434194189,usually concerned,non-cs
0.210497388,0.413917459,usually considered part,non-cs
0.290921099,0.353282854,usually deploy wald,non-cs
0.135085192,0.233339712,usually implemented,non-cs
0.008452564,0.25556073,usually proved correct,non-cs
0.123948842,0.350181182,usually refers,non-cs
0.299415842,0.357874199,usually studied,non-cs
0.318351263,0.296933152,usually termed direct voice input,non-cs
0.212961447,0.307326031,usually trained using,non-cs
0.260095738,0.396383478,va tardos,non-cs
0.095077674,0.160055557,valid rules,non-cs
0.451014152,0.185280779,validate input values,non-cs
0.194096753,0.307031445,value commonly monotonically increasing,non-cs
0.389284689,0.194480803,value creation,non-cs
0.384310488,0.406023895,value distribution,non-cs
0.576909247,0.193561507,value network analysis offers,non-cs
0.200969457,0.254102217,valued columns,non-cs
0.399018096,0.316216519,valued feature vectors,non-cs
0.360881037,0.319307815,values calculated,non-cs
0.301895852,0.66300694,variable coming,non-cs
0.414223189,0.588653631,variable electric current,non-cs
0.232421172,0.759933196,variable size,non-cs
0.533908366,0.578849094,variable symmetric boolean function,non-cs
0.541726524,0.458210099,variable symmetric boolean function corresponds,non-cs
0.284155838,0.340335502,variants obtained,non-cs
0.449630677,0.519514862,variational inference,non-cs
0.668180663,0.372628894,various algorithms,non-cs
0.337711028,0.436811414,various definitions,non-cs
0.759154247,0.398931871,various digital signal processing algorithms,non-cs
0.314269423,0.333081314,various funds,non-cs
0.486877374,0.243248755,various interfaces representing,non-cs
0.260287725,0.380781207,various kinds,non-cs
0.250804961,0.387269907,various points,non-cs
0.379227783,0.481887783,various regularity constraints,non-cs
0.375347087,0.341568972,various stages,non-cs
0.393784868,0.651508729,various subjective perceptions  subjects,non-cs
0.274584269,0.388265301,various types,non-cs
0.425538781,0.266410141,vector obtained,non-cs
0.572591482,0.322612747,vector space  using,non-cs
0.458974132,0.254415455,vectors also apply,non-cs
0.222700346,0.35588177,verd gave,non-cs
0.346667689,0.314170655,verifying whether,non-cs
0.683881774,0.473571844,video game rehabilitation benefit,non-cs
0.760462329,0.504936656,video game rehabilitation focuses,non-cs
0.690354026,0.428610893,video lecture,non-cs
0.173269419,0.415052833,view either,non-cs
0.347128074,0.398059186,vincenzo loia,non-cs
0.331646477,0.182732921,visual correlation,non-cs
0.276269411,0.191426466,visual information happens early,non-cs
0.529663552,0.350484836,voice dialing,non-cs
0.292194498,0.421641377,von zuben,non-cs
0.358068843,0.650849133,wake sleep,non-cs
0.267677569,0.341736276,way comparison,non-cs
0.184912118,0.890026857,weaker version,non-cs
0.33558198,0.799525286,weakly chained diagonally dominant matrix,non-cs
0.010486959,0.108227623,well defined,non-cs
0.034262199,0.148833621,well understood,non-cs
0.278906668,0.860884198,whereas noise always degrades,non-cs
0.5267208,0.63167035,whereas virtual reality completely replaces,non-cs
0.259319705,0.550365337,whether infinite,non-cs
0.272180634,0.225898903,whole domain,non-cs
0.258608024,0.200860054,whole system stabilizes,non-cs
0.592243405,0.315772128,whose apis,non-cs
0.358617573,0.264165431,wide bandwidth analog signal,non-cs
0.125596131,0.152911193,wide range,non-cs
0.054396711,0.099337329,wide sense,non-cs
0.414855537,0.236302528,wide un evaluation group,non-cs
0.115339101,0.173383189,wide variety,non-cs
0.368140103,0.4455566,widely believed p np conjecture,non-cs
0.48458272,0.24092983,widely known encryption techniques,non-cs
0.09387754,0.116039756,widely used,non-cs
0.749432569,0.272495558,widely used algorithms textbook introduction,non-cs
0.111689232,0.097635583,widely used today,non-cs
0.631676593,0.094148139,widespread world wide web usage,non-cs
0.720300409,0.404255857,wii sports,non-cs
0.705102682,0.383941266,windows media player 6,non-cs
0.071564105,0.20750196,winning positions,non-cs
0.925025386,0.317515521,within computer science,non-cs
0.345727904,0.817157835,without encryption padding,non-cs
0.377834487,0.80140373,without using 3d maps,non-cs
0.224448422,0.34460335,word length,non-cs
0.723829943,0.428423911,word processors,non-cs
0.298021992,0.327254549,words cross,non-cs
0.576520807,0.254876663,work spaces,non-cs
0.310238459,0.079481635,work together,non-cs
0.495332506,0.271626978,working  public spaces,non-cs
0.239127661,0.097392839,works together,non-cs
0.604385867,0.378976872,world bank,non-cs
0.414494691,0.303758704,world entities,non-cs
0.464346042,0.25962463,world environment,non-cs
0.29451867,0.403355561,world may,non-cs
0.283118322,0.26648904,world ought,non-cs
0.488488548,0.547900444,world problems,non-cs
0.567328157,0.365627602,world wide web consortium since 2005,non-cs
0.279517087,0.90583807,worse performance,non-cs
0.247209611,0.90524232,worst case,non-cs
0.315283212,0.93558957,worst case analysis,non-cs
0.302740161,0.881995765,worst case oriented,non-cs
0.102359216,0.188226879,would like,non-cs
0.409157403,0.470986912,xkcd comic,non-cs
