PCA Tuned 0,PCA Tuned 1,PCA Tuned 2,PCA Tuned 3,phrase,label
0.239340518,0.490061062,0.187857636,0.285323112,tasks based,non-cs
0.330907161,0.589535843,0.521137219,0.280105828,tasks like outliers detection,non-cs
0.599669468,0.4478776,0.377983088,0.23971152,taylor et al,non-cs
0.118920649,0.435249423,0.316119011,0.431811855,teaching computational statistics,non-cs
0.151329128,0.362977428,0.319961845,0.57547437,technical designs,non-cs
0.44592082,0.745119647,0.678212186,0.577497776,technical issues,non-cs
0.341184832,0.323617244,0.209175243,0.501343072,technique known,non-cs
0.415361136,0.319788257,0.126891226,0.473472729,technique leads,non-cs
0.238293477,0.326993251,0.205465881,0.541239795,techniques used,non-cs
0.173031123,0.407308548,0.282484198,0.532294905,technology perspective,non-cs
0.586892839,0.546030582,0.437834304,0.829736838,telephone number,non-cs
0.516950937,0.518098803,0.497233132,0.827567045,telephone records,non-cs
0.387738581,0.453359616,0.427718688,0.953420507,telephone systems,non-cs
0.614153408,0.753712404,0.821214075,0.333379962,term avoided,non-cs
0.60603281,0.244565686,0.562181386,0.437669371,term bit slicing,non-cs
0.084250466,0.464576714,0.581036711,0.369518033,term data model,non-cs
0.576537025,0.642151509,0.823046032,0.343325108,term delay,non-cs
0.334831008,0.356894714,0.575527876,0.324493192,term floating point refers,non-cs
0.545207169,0.575159869,0.363147065,0.254852715,term may refer,non-cs
0.356542669,0.40344908,0.386369399,0.404921944,term memory,non-cs
0.335835585,0.597046189,0.462357049,0.33762372,term rank scale,non-cs
0.350726611,0.410841746,0.395914513,0.495503333,term used,non-cs
0.2666695,0.488225217,0.450134331,0.369027352,tested number n,non-cs
0.230232209,0.482229523,0.418186381,0.371532223,tests use,non-cs
0.381712415,0.623772126,0.454084456,0.169012168,tests whether,non-cs
0.213511801,0.436298502,0.509839419,0.509748729,text searching using boolean operators,non-cs
0.669746594,0.455608387,0.392350977,0.454548701,th entry,non-cs
0.644881152,0.437352378,0.364412509,0.395374302,thathachar introduced,non-cs
0.138693595,0.415798982,0.46229638,0.430442297,theorem  computer science,non-cs
0.029783223,0.463628435,0.585107451,0.185134618,theorem concerns logical formulas,non-cs
0.229845245,0.448838745,0.566160648,0.130051991,theorem may also,non-cs
0.238470828,0.50032326,0.474762952,0.219686744,theoretical immunology,non-cs
0.129884946,0.423451328,0.53873914,0.115478129,theoretical point,non-cs
0.123192888,0.334397656,0.491017181,0.253674874,theoretical upper bound,non-cs
0.171183856,0.290439736,0.392881014,0.366756521,theoretically turing complete,non-cs
0.34365654,0.305519012,0.347185757,0.117684029,theory formed,non-cs
0.267463649,0.299243671,0.363149707,0.133798558,theory used,non-cs
0.17958506,0.419527718,0.288617878,0.291363179,therapeutic processes,non-cs
0.587620434,0.731816753,0.781998353,0.595087138,thereby reducing overall development time,non-cs
0.525408354,0.638123787,0.671869925,0.185085762,therefore generally considered,non-cs
0.382545894,0.500598883,0.489086401,0.343390258,therefore need analog,non-cs
0.421795162,0.330985136,0.514822843,0.449989837,therefore produces,non-cs
0.7131965,0.15104473,0.690779683,0.215588201,therefore two ripple,non-cs
0.152884049,0.419174081,0.304163401,0.402003006,thinking processes,non-cs
0.192394003,0.311427272,0.282600489,0.354553868,thinking used,non-cs
0.479928257,0.256269876,0.445552239,0.224105521,third normal form,non-cs
0.223816089,0.428182294,0.441578167,0.381187646,thomas algorithm,non-cs
0.701488713,0.333306314,0.333617301,0.35510341,thomas cover,non-cs
0.079770738,0.350796649,0.507604239,0.457671501,though computational statistics,non-cs
0.277107414,0.329322785,0.497105845,0.736337241,though streaming algorithms,non-cs
0.502219493,0.376528275,0.50130695,0.260280416,three different categories,non-cs
0.570880148,0.270036651,0.571280185,0.372790497,three ingredients,non-cs
0.181736786,0.265079714,0.628293507,0.376134818,three matrices,non-cs
0.329323014,0.365072742,0.3903043,0.427048551,three objectives,non-cs
0.528087309,0.175645828,0.659484299,0.433908344,three parts,non-cs
0.434025454,0.305595392,0.391413108,0.281817957,three unique points,non-cs
0.571784269,0.345566074,0.437861361,0.589058435,thus increasing,non-cs
0.765076059,0.510734351,0.417209639,0.525934107,ticket checker,non-cs
0.54867955,0.405470576,0.461745193,0.604958684,ticket controller,non-cs
0.439001633,0.213375075,0.427514204,0.621514849,tightly connected,non-cs
0.660579386,0.337236943,0.457149373,0.262857151,tim draelos,non-cs
0.400477573,0.417156913,0.612378778,0.381589551,time averages,non-cs
0.191110746,0.402671383,0.489932122,0.598332301,time compilers,non-cs
0.197444104,0.38065512,0.607605135,0.365804398,time delay neural network give,non-cs
0.545344134,0.696110757,0.801674539,0.550077796,time errors,non-cs
0.604727027,0.448576096,0.542536559,0.537901248,time frame 20102020,non-cs
0.288807935,0.383998388,0.438886275,0.634144959,time generated,non-cs
0.124385188,0.359829043,0.482535578,0.515227357,time genetic algorithms within,non-cs
0.516020772,0.150579412,0.389371268,0.362783454,time path,non-cs
0.125675678,0.299087899,0.490556622,0.437240285,time recurrent neural networks,non-cs
0.205843041,0.406492623,0.459888355,0.690527633,time systems,non-cs
0.446538839,0.458632724,0.263128602,0.566881289,tolerant networking,non-cs
0.175576473,0.451301632,0.459878279,0.552795567,tolerant networking algorithms,non-cs
0.317770394,0.614957919,0.236247249,0.477865982,tolerant networking research group,non-cs
0.62754823,0.26721706,0.483665706,0.364208617,top compared,non-cs
0.35184659,0.227248412,0.366263241,0.537598295,topsig technique extends,non-cs
0.369587688,0.628611871,0.689578571,0.395183824,total correctness,non-cs
0.357861099,0.261238773,0.82866639,0.463941616,total variation distance,non-cs
0.3687409,0.264479703,0.697327098,0.400573659,trace distance,non-cs
0.474718976,0.218597276,0.728718416,0.327488346,trace distance appears,non-cs
0.210282707,0.532791162,0.479001332,0.127315128,traditional assumptions,non-cs
0.603833272,0.750094061,0.723433025,0.473457645,traditional business practices ignore,non-cs
0.29143422,0.590686359,0.576741782,0.291154646,traditional complete problems,non-cs
0.139143009,0.305809394,0.421744427,0.290874735,traditional electroencephalogram,non-cs
0.366719859,0.330577022,0.213787406,0.248660708,traditional empathic characteristics,non-cs
0.31475474,0.220089229,0.334983946,0.340506003,traditional modelling,non-cs
0.478362971,0.350285191,0.436278854,0.441394983,traditionally used,non-cs
0.462829926,0.356976892,0.482095477,0.723076788,transfer free energy required,non-cs
0.205491334,0.261659047,0.569049233,0.573279817,transistors acting,non-cs
0.248295291,0.37369419,0.511223797,0.44583609,transmit positional,non-cs
0.691160386,0.153549007,0.661275691,0.324872424,tree containing,non-cs
0.661784879,0.179221918,0.642021324,0.34143945,tree used,non-cs
0.327887279,0.561612708,0.402817844,0.919231434,trusted server,non-cs
0.359421992,0.501933663,0.39115654,0.279141789,truth table,non-cs
0.432842615,0.318283697,0.217989616,0.457993783,tunable mutual interactions,non-cs
0.36059126,0.252269508,0.549392522,0.299755701,two analogous mechanisms,non-cs
0.472539044,0.167374762,0.696685588,0.67443798,two bytes wide using,non-cs
0.612155405,0.317073265,0.486332859,0.242733104,two categories,non-cs
0.735610329,0.318026107,0.182030763,0.409501258,two classes,non-cs
0.400124934,0.128014023,0.297354477,0.272157818,two classical techniques,non-cs
0.25649093,0.26228216,0.629801312,0.454679988,two commuting density matrices,non-cs
0.251179315,0.373015349,0.506510456,0.371611425,two computational problems,non-cs
0.561365098,0.012324079,0.636984879,0.537116906,two convex sets,non-cs
0.237143743,0.371498334,0.655749981,0.15891273,two corresponding probability distributions,non-cs
0.719810058,0.180573328,0.551103294,0.394426838,two different versions,non-cs
0.770696355,0.117209596,0.500979709,0.284583678,two different ways,non-cs
0.777995892,0.095375966,0.455562598,0.16730514,two distinct,non-cs
0.66945113,0.058677025,0.469784804,0.265880058,two elements,non-cs
0.678876281,0.236750537,0.349459459,0.245780578,two examples,non-cs
0.158848106,0.376696643,0.523470988,0.464823986,two iteration variables used,non-cs
0.78030379,0.358201682,0.385973206,0.320055572,two largely synonymous terms,non-cs
0.266292239,0.230489514,0.57296277,0.37658037,two matrices w,non-cs
0.427707308,0.176128734,0.497954807,0.415899641,two mechanisms,non-cs
0.427860194,0.23378335,0.390508607,0.435276321,two methods,non-cs
0.154839914,0.280229719,0.724559969,0.346761713,two normalized density matrices,non-cs
0.674400521,0.116273437,0.641550384,0.389919967,two parts,non-cs
0.521129084,0.289791854,0.267119412,0.246334468,two principal types,non-cs
0.415455249,0.131395862,0.684259357,0.256133181,two random vectors,non-cs
0.713641931,0.245066192,0.381807889,0.382797207,two series,non-cs
0.433018882,0.379344764,0.344959712,0.481794409,two solutions,non-cs
0.533494955,0.166673481,0.422207711,0.329917516,two specific sets,non-cs
0.785641716,0.4370335,0.561850224,0.394459567,two states,non-cs
1,0.194110076,0.564555568,0.270770743,two things,non-cs
0.888349848,0.23337338,0.675806689,0.41219492,two weight,non-cs
0.156906469,0.362731275,0.31336106,0.573159903,typed programming languages,non-cs
0.343884408,0.322232252,0.313998922,0.147709227,typical context,non-cs
0.253240836,0.481377573,0.39009163,0.167807444,typical research,non-cs
0.104751037,0.404714023,0.602265815,0.504362466,typical serial sorting algorithms,non-cs
0.243572025,0.477948518,0.388906895,0.303229355,typically defined,non-cs
0.634227458,0.278695059,0.56253099,0.549816435,typically larger,non-cs
0.494876778,0.476633952,0.291062913,0.375697395,typically refers,non-cs
0.693025274,0.44122309,0.764109449,0.441717782,typically small,non-cs
0.335041994,0.369018176,0.489296508,0.58064293,typically used,non-cs
0.099584834,0.407166241,0.345673037,0.409933583,typically using language genericity mechanisms,non-cs
0.176306821,0.343001065,0.504108994,0.297954705,uml  entity relation diagrams,non-cs
0.260924843,0.494747136,0.822432809,0.341010513,unanticipated arithmetic overflow,non-cs
0.500893009,0.602758065,0.696621658,0.284057482,unanticipated gaps,non-cs
0.665813037,0.661228383,0.793710348,0.036140018,uncertainty either,non-cs
0.583643232,0.625241268,0.659548728,0.547903846,uncompressed media,non-cs
0.233515936,0.25538806,0.584744822,0.463467616,underlying array,non-cs
0.146852725,0.32426259,0.591355058,0.385192717,underlying graph,non-cs
0.175191002,0.410434513,0.48111499,0.74839487,underlying hardware,non-cs
0.131564507,0.370135303,0.531297786,0.408898732,underlying mechanism,non-cs
0.079815517,0.404205535,0.443901874,0.341350964,underlying model,non-cs
0.26682137,0.488596943,0.470226851,0.791203793,underlying network operation,non-cs
0.175965821,0.293550984,0.527187768,0.262939073,underlying patterns,non-cs
0.161245011,0.413087755,0.375139363,0.670831935,underlying technology,non-cs
0.290341556,0.579382629,0.244703991,0.378048375,understand materials,non-cs
0.58851512,0.512499187,0.202686413,0.283842602,understanding significant relationships among,non-cs
0.29179537,0.587461748,0.845399311,0.387360379,unhandled arithmetic overflow,non-cs
0.301426463,0.231903787,0.696981235,0.447924908,uniform block size,non-cs
0.174634961,0.386164914,0.2536842,0.24154013,unifying concepts,non-cs
0.591575887,0.419798517,0.29002728,0.429294614,united nations,non-cs
0.598747847,0.577252582,0.428572977,0.505247626,united states office,non-cs
0.221027392,0.446900815,0.272310699,0.503330316,universal approach,non-cs
0.281939671,0.437844371,0.258019858,0.792477286,universal communication format,non-cs
0.490291276,0.402283926,0.292644355,0.653855652,universal property,non-cs
0.599308329,0.421664671,0.514245705,0.276796336,unknown foreign language,non-cs
0.338391344,0.392747525,0.753105629,0.270192863,unlabelled weights,non-cs
0.776662461,0.475799483,0.662327543,0.253453977,unlike first,non-cs
0.448449147,0.369391776,0.595061324,0.254145262,unlike human sensing,non-cs
0.226798624,0.511150571,0.930756317,0.324596251,unlike integer factorization,non-cs
0.358703547,0.631104136,0.740177605,0.526860456,unlike software forensics,non-cs
0.679340362,0.380363346,0.473376197,0.338570986,unlimited fan,non-cs
0.44169805,0.575940306,0.759462453,0.246983671,unnamed taxa,non-cs
0.433605965,0.480606308,0.633154348,0.385300261,unordered list within,non-cs
0.357460664,0.566214114,0.616634527,0.399761066,unordered lists used,non-cs
0.423066187,0.39239077,0.655417358,0.317248436,unpredictably different function every time,non-cs
0.509477601,0.596887218,0.661669426,0.633323898,unreliable communication channels,non-cs
0.3187499,0.434085026,0.184359915,0.434978814,unsupervised learning also employ,non-cs
0.183078675,0.460248134,0.379527116,0.521981213,use artificial intelligence,non-cs
0.222233193,0.346255312,0.616779934,0.462543277,use bipolar transistors,non-cs
0.075987448,0.435261654,0.492640422,0.462298801,use computational results,non-cs
0.604123434,0.275524239,0.415250824,0.445274999,use short,non-cs
0.711392881,0.441499649,0.36687075,0.557558812,used early,non-cs
0.513720575,0.32353113,0.180946232,0.589789393,used extensively,non-cs
0.486166737,0.644251193,0.18709794,0.449713181,used feedback,non-cs
0.613320286,0.572839181,0.514241209,0.42407708,used instead,non-cs
0.733908212,0.292222465,0.283531994,0.593902368,used often,non-cs
0.608757178,0.298751706,0.240243861,0.608888857,used widely,non-cs
0.257362422,0.409264454,0.32823158,0.809627938,useful software,non-cs
0.484076286,0.440054057,0.345108681,0.385371952,user desires,non-cs
0.310841387,0.442047832,0.22785244,0.82251996,user interfaces,non-cs
0.426369116,0.555518401,0.324757523,0.51514387,user populations,non-cs
0.334747837,0.617893024,0.307735068,0.340835187,users declaratively state,non-cs
0.699394067,0.548634268,0.323774474,0.505179366,users may see,non-cs
0.536139399,0.694111163,0.274165754,0.448369124,uses association rules,non-cs
0.148464423,0.438861695,0.328045587,0.213912808,uses normalizing principles,non-cs
0.408656954,0.534935933,0.313015573,0.537795362,uses several independent fronts,non-cs
0.105588636,0.368832317,0.455582866,0.323560285,using abstract algebra,non-cs
0.133948545,0.393692337,0.405203857,0.650235175,using affective computing technology,non-cs
0.117158319,0.415318367,0.39215161,0.455334272,using artificial neural networks requires,non-cs
0.422709694,0.175167401,0.439164358,0.520772339,using big,non-cs
0.634499805,0.589203824,0.769292239,0.633930034,using far fewer physical resources,non-cs
0.436832662,0.102703708,0.62744844,0.632408672,using hyperplanes,non-cs
0.345861575,0.451224265,0.376773867,0.772377671,using operations,non-cs
0.090955394,0.494188901,0.58125627,0.274492419,using statistical methods,non-cs
0.404258872,0.230327439,0.649470442,0.429942224,using string kernels,non-cs
0.407873605,0.39599825,0.253641175,0.538921943,using video game rehabilitation,non-cs
0.558157379,0.482538705,0.519952859,0.345186299,usually abbreviated,non-cs
