PCA Tuned 1,PCA Tuned 2,phrase,label
0.123192891,0.334379998,theoretical upper bound,non-cs
0.171183854,0.290415577,theoretically turing complete,non-cs
0.343656557,0.305497679,theory formed,non-cs
0.267463666,0.299237869,theory used,non-cs
0.179585213,0.419497729,therapeutic processes,non-cs
0.587620513,0.731816733,thereby reducing overall development time,non-cs
0.525408372,0.638099966,therefore generally considered,non-cs
0.382546001,0.500533106,therefore need analog,non-cs
0.421795363,0.330910459,therefore produces,non-cs
0.713196515,0.151003743,therefore two ripple,non-cs
0.152884061,0.419150374,thinking processes,non-cs
0.192394082,0.311385937,thinking used,non-cs
0.479928353,0.256256774,third normal form,non-cs
0.223816076,0.428167677,thomas algorithm,non-cs
0.701488669,0.333319828,thomas cover,non-cs
0.079770748,0.350784371,though computational statistics,non-cs
0.277107477,0.329320622,though streaming algorithms,non-cs
0.502219514,0.376556793,three different categories,non-cs
0.570880253,0.270001282,three ingredients,non-cs
0.181736749,0.265089881,three matrices,non-cs
0.329322979,0.365061535,three objectives,non-cs
0.528087324,0.175634418,three parts,non-cs
0.434025481,0.30558476,three unique points,non-cs
0.571784445,0.345532836,thus increasing,non-cs
0.765076,0.510750142,ticket checker,non-cs
0.548679484,0.405484548,ticket controller,non-cs
0.439001621,0.21333199,tightly connected,non-cs
0.66057942,0.337221544,tim draelos,non-cs
0.40047761,0.41718065,time averages,non-cs
0.191110765,0.402675336,time compilers,non-cs
0.197444171,0.380643208,time delay neural network give,non-cs
0.545344209,0.696095254,time errors,non-cs
0.604726987,0.448598889,time frame 20102020,non-cs
0.288807998,0.383984954,time generated,non-cs
0.124385243,0.359800615,time genetic algorithms within,non-cs
0.516020931,0.150525879,time path,non-cs
0.125675715,0.299072874,time recurrent neural networks,non-cs
0.205843025,0.406493557,time systems,non-cs
0.446538889,0.458627773,tolerant networking,non-cs
0.17557648,0.451289285,tolerant networking algorithms,non-cs
0.317770431,0.614959126,tolerant networking research group,non-cs
0.627548189,0.267233587,top compared,non-cs
0.351846698,0.227222767,topsig technique extends,non-cs
0.369587579,0.628634902,total correctness,non-cs
0.357861134,0.2612385,total variation distance,non-cs
0.36874087,0.264450141,trace distance,non-cs
0.474718938,0.218573991,trace distance appears,non-cs
0.210282713,0.532783558,traditional assumptions,non-cs
0.603833227,0.750127179,traditional business practices ignore,non-cs
0.291434195,0.590683565,traditional complete problems,non-cs
0.139143071,0.305798249,traditional electroencephalogram,non-cs
0.366719948,0.330546657,traditional empathic characteristics,non-cs
0.314754695,0.220118141,traditional modelling,non-cs
0.478363185,0.350242377,traditionally used,non-cs
0.462830078,0.356959788,transfer free energy required,non-cs
0.205491319,0.26165445,transistors acting,non-cs
0.248295354,0.373659759,transmit positional,non-cs
0.691160482,0.153491113,tree containing,non-cs
0.661784959,0.179171061,tree used,non-cs
0.327887276,0.561592374,trusted server,non-cs
0.359421985,0.501950613,truth table,non-cs
0.432842707,0.318243138,tunable mutual interactions,non-cs
0.360591245,0.252265625,two analogous mechanisms,non-cs
0.472539056,0.167355323,two bytes wide using,non-cs
0.61215538,0.317098076,two categories,non-cs
0.73561027,0.318079022,two classes,non-cs
0.400124948,0.128018619,two classical techniques,non-cs
0.256490867,0.262310909,two commuting density matrices,non-cs
0.251179253,0.373015201,two computational problems,non-cs
0.561364988,0.012356534,two convex sets,non-cs
0.237143701,0.371522409,two corresponding probability distributions,non-cs
0.719810137,0.180583769,two different versions,non-cs
0.770696428,0.117198156,two different ways,non-cs
0.777995827,0.095371865,two distinct,non-cs
0.669451096,0.058676433,two elements,non-cs
0.678876272,0.236763012,two examples,non-cs
0.158848151,0.376685492,two iteration variables used,non-cs
0.780303745,0.358197983,two largely synonymous terms,non-cs
0.266292195,0.230497368,two matrices w,non-cs
0.42770727,0.176118329,two mechanisms,non-cs
0.427860294,0.233758203,two methods,non-cs
0.154839886,0.280256148,two normalized density matrices,non-cs
0.674400525,0.116255727,two parts,non-cs
0.521129053,0.289797763,two principal types,non-cs
0.415455279,0.131376172,two random vectors,non-cs
0.713641844,0.245111178,two series,non-cs
0.433018898,0.37932206,two solutions,non-cs
0.533494962,0.166669345,two specific sets,non-cs
0.785641617,0.437053588,two states,non-cs
1,0.194091964,two things,non-cs
0.888349837,0.233369042,two weight,non-cs
0.15690651,0.362697824,typed programming languages,non-cs
0.343884478,0.322217358,typical context,non-cs
0.253240964,0.481353969,typical research,non-cs
0.10475106,0.404693853,typical serial sorting algorithms,non-cs
0.243572026,0.477942397,typically defined,non-cs
0.634227515,0.278685289,typically larger,non-cs
0.494876851,0.476608274,typically refers,non-cs
0.693025421,0.441182377,typically small,non-cs
0.335042174,0.368969617,typically used,non-cs
0.099584857,0.407136554,typically using language genericity mechanisms,non-cs
0.176306763,0.343010138,uml  entity relation diagrams,non-cs
0.260924899,0.49472362,unanticipated arithmetic overflow,non-cs
0.500893089,0.602704471,unanticipated gaps,non-cs
0.665812994,0.661212873,uncertainty either,non-cs
0.583643227,0.625277331,uncompressed media,non-cs
0.233515973,0.255359425,underlying array,non-cs
0.146852705,0.324248403,underlying graph,non-cs
0.175190999,0.410406237,underlying hardware,non-cs
0.131564522,0.370100069,underlying mechanism,non-cs
0.079815524,0.404192497,underlying model,non-cs
0.266821329,0.488578276,underlying network operation,non-cs
0.175965876,0.293511485,underlying patterns,non-cs
0.161245015,0.413066237,underlying technology,non-cs
0.290341587,0.579356045,understand materials,non-cs
0.588515115,0.512487846,understanding significant relationships among,non-cs
0.291795406,0.587444898,unhandled arithmetic overflow,non-cs
0.301426413,0.231901791,uniform block size,non-cs
0.174634961,0.386143514,unifying concepts,non-cs
0.591575844,0.419791448,united nations,non-cs
0.598747718,0.577278611,united states office,non-cs
0.221027425,0.446879296,universal approach,non-cs
0.281939677,0.43783336,universal communication format,non-cs
0.490291271,0.402291796,universal property,non-cs
0.599308398,0.421620174,unknown foreign language,non-cs
0.338391421,0.392742142,unlabelled weights,non-cs
0.776662538,0.475768116,unlike first,non-cs
0.448449117,0.36937439,unlike human sensing,non-cs
0.226798633,0.511162722,unlike integer factorization,non-cs
0.358703509,0.631091215,unlike software forensics,non-cs
0.679340445,0.380368392,unlimited fan,non-cs
0.44169806,0.575923603,unnamed taxa,non-cs
0.433606055,0.480581573,unordered list within,non-cs
0.35746075,0.566202907,unordered lists used,non-cs
0.423066216,0.392392166,unpredictably different function every time,non-cs
0.509477601,0.596870131,unreliable communication channels,non-cs
0.318749984,0.434084883,unsupervised learning also employ,non-cs
0.183078658,0.460235067,use artificial intelligence,non-cs
0.222233181,0.346270762,use bipolar transistors,non-cs
0.075987507,0.435243217,use computational results,non-cs
0.604123632,0.275472248,use short,non-cs
0.711393033,0.441451595,used early,non-cs
0.513720669,0.323531171,used extensively,non-cs
0.486166861,0.644212945,used feedback,non-cs
0.613320507,0.572790783,used instead,non-cs
0.733908414,0.292180524,used often,non-cs
0.608757309,0.298725377,used widely,non-cs
0.257362511,0.40922071,useful software,non-cs
0.484076411,0.440033178,user desires,non-cs
0.31084142,0.442036815,user interfaces,non-cs
0.426369235,0.555519864,user populations,non-cs
0.334747785,0.617909739,users declaratively state,non-cs
0.699394205,0.548617863,users may see,non-cs
0.536139284,0.69414357,uses association rules,non-cs
0.148464486,0.438845409,uses normalizing principles,non-cs
0.40865692,0.534953328,uses several independent fronts,non-cs
0.105588593,0.368830545,using abstract algebra,non-cs
0.133948515,0.393694111,using affective computing technology,non-cs
0.117158328,0.415299864,using artificial neural networks requires,non-cs
0.422709736,0.175147712,using big,non-cs
0.634499908,0.589185462,using far fewer physical resources,non-cs
0.436832561,0.102734494,using hyperplanes,non-cs
0.345861566,0.451204856,using operations,non-cs
0.090955391,0.494190485,using statistical methods,non-cs
0.404258994,0.230299562,using string kernels,non-cs
0.407873655,0.396019898,using video game rehabilitation,non-cs
0.558157511,0.482504189,usually abbreviated,non-cs
0.610828567,0.331406418,usually cities,non-cs
0.669516405,0.700357164,usually concerned,non-cs
0.511529212,0.448848053,usually considered part,non-cs
0.579555158,0.391624967,usually deploy wald,non-cs
0.263501152,0.548676232,usually implemented,non-cs
0.394557926,0.663931511,usually proved correct,non-cs
0.564468218,0.488137926,usually refers,non-cs
0.375573329,0.487922448,usually studied,non-cs
0.357146691,0.454851751,usually termed direct voice input,non-cs
0.308782928,0.394179108,usually trained using,non-cs
0.744753577,0.319798641,va tardos,non-cs
0.312643846,0.724251523,valid rules,non-cs
0.142744532,0.615057113,validate input values,non-cs
0.410812155,0.349131225,value commonly monotonically increasing,non-cs
0.269860771,0.441207459,value creation,non-cs
0.188111555,0.444618446,value distribution,non-cs
0.146488571,0.502880097,value network analysis offers,non-cs
0.345609292,0.393025354,valued columns,non-cs
0.121941269,0.324090033,valued feature vectors,non-cs
0.118520198,0.525215333,values calculated,non-cs
0.458485277,0.226961601,variable coming,non-cs
0.36336095,0.26116757,variable electric current,non-cs
0.319323835,0.260131666,variable size,non-cs
0.05771854,0.32240531,variable symmetric boolean function,non-cs
0.061660554,0.334706089,variable symmetric boolean function corresponds,non-cs
0.320364923,0.587525612,variants obtained,non-cs
0.094220902,0.439104457,variational inference,non-cs
0.138744573,0.366273897,various algorithms,non-cs
0.33398995,0.455017424,various definitions,non-cs
0.145504336,0.336123558,various digital signal processing algorithms,non-cs
0.523199362,0.468313379,various funds,non-cs
0.328544788,0.253845174,various interfaces representing,non-cs
0.649812026,0.128186076,various kinds,non-cs
0.407875646,0.439538065,various points,non-cs
0.364832572,0.466653184,various regularity constraints,non-cs
0.518125204,0.090565688,various stages,non-cs
0.36781328,0.413254794,various subjective perceptions  subjects,non-cs
0.621865211,0.143049157,various types,non-cs
0.260606494,0.345044028,vector obtained,non-cs
0.21120899,0.209212714,vector space  using,non-cs
0.632709149,0.641452053,vectors also apply,non-cs
0.535807318,0.294903955,verd gave,non-cs
0.555505909,0.758213509,verifying whether,non-cs
0.476076992,0.441858539,video game rehabilitation benefit,non-cs
0.393856066,0.422322665,video game rehabilitation focuses,non-cs
0.527179743,0.332477143,video lecture,non-cs
0.662290513,0.396767477,view either,non-cs
0.656306341,0.348651226,vincenzo loia,non-cs
0.210381076,0.260296219,visual correlation,non-cs
0.457287708,0.464634961,visual information happens early,non-cs
0.480065355,0.405945298,voice dialing,non-cs
0.642834686,0.415868325,von zuben,non-cs
0.683066516,0.447646767,wake sleep,non-cs
0.446887684,0.27432993,way comparison,non-cs
0.573192766,0.214010511,weaker version,non-cs
0.238215733,0.365787883,weakly chained diagonally dominant matrix,non-cs
0.305795919,0.424830159,well defined,non-cs
0.428812588,0.419140233,well understood,non-cs
0.753861035,0.593993505,whereas noise always degrades,non-cs
0.562800197,0.423180897,whereas virtual reality completely replaces,non-cs
0.317554125,0.393521585,whether infinite,non-cs
0.411836913,0.317976996,whole domain,non-cs
0.354630991,0.453006936,whole system stabilizes,non-cs
0.541900152,0.27178287,whose apis,non-cs
0.332435668,0.300904656,wide bandwidth analog signal,non-cs
0.508579361,0.212302555,wide range,non-cs
0.366118883,0.346059174,wide sense,non-cs
0.464285225,0.728765596,wide un evaluation group,non-cs
0.608186151,0.242941773,wide variety,non-cs
0.222990562,0.439220601,widely believed p np conjecture,non-cs
0.208510923,0.535041157,widely known encryption techniques,non-cs
0.512900307,0.369300772,widely used,non-cs
0.160723051,0.51486427,widely used algorithms textbook introduction,non-cs
0.534032163,0.450505856,widely used today,non-cs
0.508528959,0.404025176,widespread world wide web usage,non-cs
0.764284973,0.226281815,wii sports,non-cs
0.543482539,0.325923873,windows media player 6,non-cs
0.548007219,0.483684184,winning positions,non-cs
0.212697173,0.42030187,within computer science,non-cs
0.506168601,0.598631261,without encryption padding,non-cs
0.445594471,0.383397865,without using 3d maps,non-cs
0.45083012,0.317082087,word length,non-cs
0.239258696,0.355702099,word processors,non-cs
0.72386152,0.368770584,words cross,non-cs
0.514259256,0.339100845,work spaces,non-cs
0.48901866,0.28601744,work together,non-cs
0.579121922,0.413017922,working  public spaces,non-cs
0.493889459,0.22872631,works together,non-cs
0.530492996,0.481778787,world bank,non-cs
0.355456643,0.139079647,world entities,non-cs
0.425819316,0.100146413,world environment,non-cs
0.574635195,0.252816605,world may,non-cs
0.398618151,0.463122543,world ought,non-cs
0.395258085,0.542012341,world problems,non-cs
0.471084729,0.55643944,world wide web consortium since 2005,non-cs
0.729939981,0.435483847,worse performance,non-cs
0.745801136,0.764706694,worst case,non-cs
0.546241792,0.817344244,worst case analysis,non-cs
0.597578004,0.773111483,worst case oriented,non-cs
0.805150963,0.464244051,would like,non-cs
0.609363362,0.299340934,xkcd comic,non-cs
0.364753118,0.293037099,yield intelligent behavior,non-cs
0.636845214,0.367565199,yossi matias,non-cs
