tSNE Untuned 0,tSNE Untuned 1,phrase,label
0.401016184,0.549883629,theoretical point,non-cs
0.404525355,0.553278667,theoretical upper bound,non-cs
0.351271418,0.838705612,theoretically turing complete,non-cs
0.394079986,0.542300627,theory formed,non-cs
0.395147566,0.543559253,theory used,non-cs
0.2480143,0.487469479,therapeutic processes,non-cs
0.69723147,0.830800837,thereby reducing overall development time,non-cs
0.40978105,0.686847847,therefore generally considered,non-cs
0.636080285,0.704901046,therefore need analog,non-cs
0.386542454,0.637134208,therefore produces,non-cs
0.818007009,0.484838348,therefore two ripple,non-cs
0.336965899,0.486930401,thinking processes,non-cs
0.341052905,0.489077072,thinking used,non-cs
0.516351734,0.871679762,third normal form,non-cs
0.633225563,0.496439711,thomas algorithm,non-cs
0.627353175,0.499430395,thomas cover,non-cs
0.54092259,0.035062097,though computational statistics,non-cs
0.383227071,0.300650396,though streaming algorithms,non-cs
0.745628959,0.537243002,three different categories,non-cs
0.743893298,0.532712957,three ingredients,non-cs
0.742559605,0.529862907,three matrices,non-cs
0.743538997,0.533167429,three objectives,non-cs
0.74394656,0.533455235,three parts,non-cs
0.744571564,0.535505321,three unique points,non-cs
0.541571307,0.813241712,thus increasing,non-cs
0.548995786,0.369938494,ticket checker,non-cs
0.549079384,0.370218994,ticket controller,non-cs
0.367547076,0.787663057,tightly connected,non-cs
0.600307117,0.527398255,tim draelos,non-cs
0.626922762,0.329684765,time averages,non-cs
0.623523628,0.323916756,time compilers,non-cs
0.637630381,0.257220967,time delay neural network give,non-cs
0.809456951,0.734143134,time errors,non-cs
0.501317506,0.592232419,time frame 20102020,non-cs
0.625395253,0.327705999,time generated,non-cs
0.619752643,0.318675275,time genetic algorithms within,non-cs
0.626230857,0.328212493,time path,non-cs
0.478491153,0.158420531,time recurrent neural networks,non-cs
0.625950374,0.327435132,time systems,non-cs
0.317088922,0.912944703,tolerant networking,non-cs
0.31664451,0.914998663,tolerant networking algorithms,non-cs
0.219516234,0.622500893,tolerant networking research group,non-cs
0.371384709,0.713248195,top compared,non-cs
0.337361737,0.624718485,topsig technique extends,non-cs
0.316639593,0.791404452,total correctness,non-cs
0.571566721,0.400356089,total variation distance,non-cs
0.584657152,0.386396398,trace distance,non-cs
0.584639416,0.386036804,trace distance appears,non-cs
0.650498742,0.562634597,traditional assumptions,non-cs
0.685962096,0.870496259,traditional business practices ignore,non-cs
0.646909716,0.7772609,traditional complete problems,non-cs
0.405149704,0.212700943,traditional electroencephalogram,non-cs
0.649777005,0.562162669,traditional empathic characteristics,non-cs
0.650787815,0.562673337,traditional modelling,non-cs
0.459711255,0.671708628,traditionally used,non-cs
0.384173199,0.962623981,transfer free energy required,non-cs
0.393396016,0.233402846,transistors acting,non-cs
0.362125197,0.490264209,transmit positional,non-cs
0.743587407,0.459082753,tree containing,non-cs
0.743489844,0.458095441,tree used,non-cs
0.316406099,0.910457984,trusted server,non-cs
0.329538005,0.814862745,truth table,non-cs
0.285367878,0.662721356,tunable mutual interactions,non-cs
0.272405636,0.662562849,two analogous mechanisms,non-cs
0.834050233,0.482840162,two bytes wide using,non-cs
0.810349009,0.492585349,two categories,non-cs
0.789455047,0.520385482,two classes,non-cs
0.403263834,0.74848524,two classical techniques,non-cs
0.725409855,0.321371004,two commuting density matrices,non-cs
0.389688839,0.102720483,two computational problems,non-cs
0.857617329,0.418075095,two convex sets,non-cs
0.784531814,0.330255417,two corresponding probability distributions,non-cs
0.800013393,0.656525124,two different versions,non-cs
0.801296141,0.659276294,two different ways,non-cs
0.810309931,0.497742081,two distinct,non-cs
0.810850354,0.494073434,two elements,non-cs
0.812757735,0.489268032,two examples,non-cs
0.809859094,0.487394416,two iteration variables used,non-cs
0.519746434,0.708759254,two largely synonymous terms,non-cs
0.720059695,0.320590631,two matrices w,non-cs
0.811355371,0.492759154,two mechanisms,non-cs
0.812096887,0.49071082,two methods,non-cs
0.727759439,0.322095786,two normalized density matrices,non-cs
0.811489892,0.492896245,two parts,non-cs
0.805180054,0.492602885,two principal types,non-cs
0.862100347,0.852859864,two random vectors,non-cs
0.820365249,0.470900397,two series,non-cs
0.812541976,0.491390614,two solutions,non-cs
0.644871158,0.625922152,two specific sets,non-cs
0.814460919,0.48793934,two states,non-cs
0.811043273,0.495227351,two things,non-cs
0.810165444,0.499129104,two weight,non-cs
0.27875217,0.240311393,typed programming languages,non-cs
0.426033989,0.887141961,typical context,non-cs
0.428908463,0.888347799,typical research,non-cs
0.53654561,0.290811802,typical serial sorting algorithms,non-cs
0.441293214,0.688570729,typically defined,non-cs
0.555628503,0.804052725,typically larger,non-cs
0.453450649,0.688350346,typically refers,non-cs
0.716005178,0.949389511,typically small,non-cs
0.454339499,0.689213096,typically used,non-cs
0.409647523,0.379088556,typically using language genericity mechanisms,non-cs
0.40309088,0.354196374,uml  entity relation diagrams,non-cs
0.870749127,0.818817022,unanticipated arithmetic overflow,non-cs
0.793213727,0.804588287,unanticipated gaps,non-cs
0.788066081,0.817472187,uncertainty either,non-cs
0.780571517,0.843477168,uncompressed media,non-cs
0.467406252,0.344126157,underlying array,non-cs
0.740414392,0.130660385,underlying graph,non-cs
0.274331594,0.297099156,underlying hardware,non-cs
0.382227484,0.491826934,underlying mechanism,non-cs
0.387734403,0.486401882,underlying model,non-cs
0.154175792,0.329489746,underlying network operation,non-cs
0.380623808,0.495398277,underlying patterns,non-cs
0.278044552,0.30594066,underlying technology,non-cs
0.220408947,0.445835054,understand materials,non-cs
0.374557069,0.769319332,understanding significant relationships among,non-cs
0.872462168,0.818216198,unhandled arithmetic overflow,non-cs
0.586330645,0.578748719,uniform block size,non-cs
0.309273998,0.614055225,unifying concepts,non-cs
0.171621882,0.597082877,united nations,non-cs
0.17709911,0.597797876,united states office,non-cs
0.26178981,0.694148994,universal approach,non-cs
0.261306648,0.693935139,universal communication format,non-cs
0.26139088,0.694103148,universal property,non-cs
0.78356842,0.83632063,unknown foreign language,non-cs
0.672712541,0.892546326,unlabelled weights,non-cs
0.532775021,0.629352455,unlike first,non-cs
0.685892289,0.896328704,unlike human sensing,non-cs
0.509943044,0.949343422,unlike integer factorization,non-cs
0.518307894,0.973370983,unlike software forensics,non-cs
0.258068,0.742592394,unlimited fan,non-cs
0.776558307,0.850953187,unnamed taxa,non-cs
0.818996696,0.820659129,unordered list within,non-cs
0.8215001,0.820934205,unordered lists used,non-cs
0.764312666,0.750702214,unpredictably different function every time,non-cs
0.78956144,0.790287744,unreliable communication channels,non-cs
0.911931956,0.563208415,unsupervised learning also employ,non-cs
0.452778879,0.10204396,use artificial intelligence,non-cs
0.394866449,0.233435112,use bipolar transistors,non-cs
0.375227325,0.121674197,use computational results,non-cs
0.702115494,0.952625292,use short,non-cs
0.151814951,0.68257783,used early,non-cs
0.53767939,0.765026793,used extensively,non-cs
0.32638396,0.495501138,used feedback,non-cs
0.775820222,0.567001936,used instead,non-cs
0.544045567,0.744463232,used often,non-cs
0.531121327,0.763734688,used widely,non-cs
0.261672249,0.891054002,useful software,non-cs
0.326350084,0.455134915,user desires,non-cs
0.227838229,0.269456309,user interfaces,non-cs
0.342830933,0.357169367,user populations,non-cs
0.490383813,0.428452,users declaratively state,non-cs
0.296235043,0.642136041,users may see,non-cs
0.367407102,0.472088474,uses association rules,non-cs
0.395785279,0.88580474,uses normalizing principles,non-cs
0.779535387,0.618469327,uses several independent fronts,non-cs
0.643816681,0.052814089,using abstract algebra,non-cs
0.320349862,0.139803395,using affective computing technology,non-cs
0.460897085,0.117308036,using artificial neural networks requires,non-cs
0.548849556,0.78660136,using big,non-cs
0.695686564,0.9166046,using far fewer physical resources,non-cs
0.745228215,0.421729194,using hyperplanes,non-cs
0.342628386,0.460017849,using operations,non-cs
0.799375669,0.303139528,using statistical methods,non-cs
0.527796622,0.26756525,using string kernels,non-cs
0.201884677,0.077327793,using video game rehabilitation,non-cs
0.669003735,0.756132691,usually abbreviated,non-cs
0.4897398,0.702417077,usually cities,non-cs
0.659393791,0.738983187,usually concerned,non-cs
0.469250125,0.687812278,usually considered part,non-cs
0.47822615,0.696021889,usually deploy wald,non-cs
0.459076195,0.69042447,usually implemented,non-cs
0.324104281,0.878400585,usually proved correct,non-cs
0.459568205,0.688711409,usually refers,non-cs
0.468210723,0.69360653,usually studied,non-cs
0.326949288,0.723644647,usually termed direct voice input,non-cs
0.467494996,0.694900636,usually trained using,non-cs
0.542844493,0.512645428,va tardos,non-cs
0.3195515,0.862983615,valid rules,non-cs
0.400651513,0.465738244,validate input values,non-cs
0.542424008,0.813888344,value commonly monotonically increasing,non-cs
0.322891929,0.469599576,value creation,non-cs
0.448573482,0.466220394,value distribution,non-cs
0.322706059,0.468328589,value network analysis offers,non-cs
0.26138382,0.844248263,valued columns,non-cs
0.617589618,0.290316961,valued feature vectors,non-cs
0.413794866,0.475836103,values calculated,non-cs
0.802059841,0.715026799,variable coming,non-cs
0.419429072,0.226656416,variable electric current,non-cs
0.812370126,0.697679696,variable size,non-cs
0.74529234,0.209137862,variable symmetric boolean function,non-cs
0.746282376,0.209947341,variable symmetric boolean function corresponds,non-cs
0.634564786,0.595797922,variants obtained,non-cs
0.536355004,0.424318398,variational inference,non-cs
0.417426926,0.135264212,various algorithms,non-cs
0.776438298,0.620713031,various definitions,non-cs
0.603863851,0.215290914,various digital signal processing algorithms,non-cs
0.768106424,0.608113985,various funds,non-cs
0.759331515,0.609342441,various interfaces representing,non-cs
0.774771394,0.615503984,various kinds,non-cs
0.77725692,0.613131263,various points,non-cs
0.784076803,0.664990545,various regularity constraints,non-cs
0.779211684,0.610471971,various stages,non-cs
0.797593062,0.67701827,various subjective perceptions  subjects,non-cs
0.773402032,0.616006625,various types,non-cs
0.606402312,0.279560419,vector obtained,non-cs
0.605515379,0.280032048,vector space  using,non-cs
0.910865666,0.566426091,vectors also apply,non-cs
0.536159397,0.509689678,verd gave,non-cs
0.351526965,0.530887728,verifying whether,non-cs
0.201622782,0.077333105,video game rehabilitation benefit,non-cs
0.201956036,0.077337258,video game rehabilitation focuses,non-cs
0.198169446,0.07617923,video lecture,non-cs
0.541841923,0.613696079,view either,non-cs
0.571453947,0.537042737,vincenzo loia,non-cs
0.181876151,0.501763284,visual correlation,non-cs
0.157734449,0.686166386,visual information happens early,non-cs
0.125718792,0.371638349,voice dialing,non-cs
0.591672041,0.504768473,von zuben,non-cs
0.91459047,0.896732807,wake sleep,non-cs
0.463178442,0.490194674,way comparison,non-cs
0.715045761,0.911528247,weaker version,non-cs
0.750713967,0.984836258,weakly chained diagonally dominant matrix,non-cs
0.31878509,0.859709415,well defined,non-cs
0.319249674,0.792420658,well understood,non-cs
0.760498473,0.783095218,whereas noise always degrades,non-cs
0.895682023,0.738358908,whereas virtual reality completely replaces,non-cs
0.934787566,0.618979937,whether infinite,non-cs
0.236215781,0.731766588,whole domain,non-cs
0.393938766,0.878181213,whole system stabilizes,non-cs
0.373453165,0.385713946,whose apis,non-cs
0.514188779,0.785034685,wide bandwidth analog signal,non-cs
0.5059476,0.780399751,wide range,non-cs
0.501459672,0.783294108,wide sense,non-cs
0.172576424,0.599901572,wide un evaluation group,non-cs
0.5076169,0.779470897,wide variety,non-cs
0.627825015,0.777355173,widely believed p np conjecture,non-cs
0.819465236,0.213545848,widely known encryption techniques,non-cs
0.530051766,0.762373899,widely used,non-cs
0.366732125,0.05978511,widely used algorithms textbook introduction,non-cs
0.527572272,0.761421383,widely used today,non-cs
0.086482115,0.291424335,widespread world wide web usage,non-cs
0.208843692,0.07936533,wii sports,non-cs
0.29149802,0.033163276,windows media player 6,non-cs
0.251407467,0.85506597,winning positions,non-cs
0.281218639,0.095625073,within computer science,non-cs
0.656700374,0.890348113,without encryption padding,non-cs
0.658448799,0.888936109,without using 3d maps,non-cs
0.583918925,0.581348562,word length,non-cs
0.271824649,0.131740375,word processors,non-cs
0.428845289,0.530285225,words cross,non-cs
0.206647643,0.443386727,work spaces,non-cs
0.284755747,0.621225773,work together,non-cs
0.205035225,0.444929816,working  public spaces,non-cs
0.286876044,0.623094562,works together,non-cs
0.158956898,0.587799991,world bank,non-cs
0.136309134,0.570682098,world entities,non-cs
0.137615727,0.572711667,world environment,non-cs
0.479908608,0.581668403,world may,non-cs
0.47697248,0.581774531,world ought,non-cs
0.753342779,0.725264351,world problems,non-cs
0.075230466,0.290725142,world wide web consortium since 2005,non-cs
0.766800574,0.788974951,worse performance,non-cs
0.764043798,0.794440874,worst case,non-cs
0.763623625,0.795229627,worst case analysis,non-cs
0.763679553,0.794194342,worst case oriented,non-cs
0.356457759,0.675441372,would like,non-cs
0.587217293,0.469667494,xkcd comic,non-cs
